timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
1752826329.004920,1.20794,-2.65154,-0.960879,-0.204658,-0.0618912,-0.0644463,-0.211137,0.526981,-0.103811,0.511903,0.654167,-0.235853,0.504375,-0.00889458,0.366017,0.298906,0.547615,0.576653,-0.514894,0.320114,-0.20861,0.47275,-0.234809,0.19105,-0.10113,0.78865,0.575591
