timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
1752826352.854867,-0.0384884,0.179673,0.0112548,0.00979838,0.0015325,-0.000684664,-0.214726,0.513627,-0.123686,0.489355,0.646665,-0.234317,0.536145,-0.00897611,0.36588,0.298405,0.548947,0.574808,-0.514212,0.32224,-0.204857,0.452627,-0.250757,0.155292,-0.0871208,0.808571,0.56081
