timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
1753093441.673277,0.00650406,-0.0134535,-0.00602221,-8.82819e-05,-0.000271231,0.000168979,-0.153289,0.462965,-0.140907,0.496735,0.594443,-0.409041,0.482263,0.064027,0.312002,0.254085,0.67722,0.360881,-0.57859,0.276354,-0.199451,0.382179,-0.25743,0.138232,0.0138516,0.781686,0.608002
