# Timestamp, Fx, Fy, Fz, Tx, Ty, Tz, FemurPosX, FemurPosY, FemurPosZ, FemurQuatW, FemurQuatX, FemurQuatY, FemurQuatZ, TibiaPosX, TibiaPosY, TibiaPosZ, TibiaQuatW, TibiaQuatX, TibiaQuatY, TibiaQuatZ, Flexion, Adduction, Rotation, Anterior_Posterior, Medial_Lateral, Proximal_Distal, Medial_Joint_Gap, Lateral_Joint_Gap, FTPosX, FTPosY, FTPosZ, FTPosZ, FTQuatW, FTQuatX, FTQuatY, FTQuatZ
0.025439977645874023,1.0346268165554953,-8.349760369848344,-1.6602913934229409,-4.40939630130183,-0.8984943281475256,1.1458618684109543,0.0467798,0.349761,0.292514,0.217304,0.616888,0.47402,-0.589519,-0.19905,0.334256,-0.208716,0.530212,0.197907,0.669269,-0.481443,28.345634076496093,2.3602292292569977,2.882831076643466,16.04050533487576,-6.7711525685029414,-8.739576943404892,17.191349360982855,22.265375553626285,-0.205421,0.271021,-0.312077,0.540202,0.0243856,0.0759244,0.837748
0.04881858825683594,1.3000807452017185,-9.204229005150351,0.35625778788633394,-4.925059072512991,-0.6877019745915827,1.2251920958017797,0.0467673,0.349689,0.292445,0.216734,0.615531,0.474751,-0.590559,-0.195956,0.327639,-0.212952,0.534758,0.196052,0.65715,-0.493713,30.23105752199288,2.7667685793754258,3.8888340011595677,15.453317443638038,-7.177792500451275,-9.642514514259446,17.625423324745256,22.924882054236246,-0.202786,0.261138,-0.313976,0.554557,0.0120636,0.0901133,0.827165
0.0740060806274414,2.050183970493638,-9.64080706681582,0.5822675719126936,-5.0087841918862805,-0.9958974115963525,1.2994444226004997,0.0468661,0.349615,0.292421,0.219503,0.616251,0.474936,-0.588633,-0.193815,0.325086,-0.214859,0.535345,0.194934,0.652101,-0.50017,30.86937517558949,2.347686704276843,4.567734329141358,13.788677234685945,-5.718605883318446,-9.187518948326847,16.233337487275783,22.07505371024922,-0.199084,0.257832,-0.315214,0.545958,0.00746834,0.0949183,0.832385
0.09653902053833008,2.598968609152467,-8.539305490518666,0.8050590669204397,-4.574673218802162,-1.1540014559810663,1.2103621103692688,0.0469371,0.34961,0.292422,0.219147,0.616647,0.474123,-0.589007,-0.191773,0.322828,-0.216534,0.538069,0.196193,0.647135,-0.503196,31.41528024908199,2.7150614945334897,4.803023042145689,14.180104461648547,-5.641704975135778,-9.601705987545579,16.624384232106255,22.698199093012107,-0.196531,0.254434,-0.316424,0.550376,0.00693289,0.101832,0.828654
0.12067389488220215,2.996289158677579,-7.58995238315181,0.8614671190221873,-4.109529914875051,-1.2961490334559942,1.0799385790611329,0.0469681,0.349626,0.292481,0.219705,0.616735,0.473507,-0.589202,-0.189589,0.317684,-0.219244,0.542981,0.192247,0.640846,-0.507474,32.44225071860362,2.865778691850231,4.785167660682998,14.110560458747539,-6.325620852104607,-10.399273356523857,17.40579330882135,23.212292108966576,-0.194537,0.24684,-0.317278,0.550106,-0.0102159,0.100935,0.828909
0.14441800117492676,1.1737531217130237,-7.236353886883718,0.6881807747647594,-3.872579685645925,-0.7364279050911378,0.9741481593923002,0.046939,0.349652,0.292516,0.21998,0.616723,0.473941,-0.588762,-0.189448,0.314604,-0.220327,0.546188,0.185839,0.637968,-0.510039,33.302744569833436,2.6372756360779754,4.512922919580645,13.021299043552215,-6.888892897381229,-10.102919891416086,16.95722178369009,22.425971763314585,-0.19202,0.243625,-0.318363,0.54414,-0.00550638,0.110683,0.831643
0.1683971881866455,3.5512752948825326,-9.26810474874745,1.607039303979292,-4.560876537579073,-1.5406488468143076,1.266920039945416,0.0468919,0.349654,0.292546,0.220469,0.617481,0.472881,-0.588638,-0.188526,0.308385,-0.222595,0.552387,0.178143,0.633698,-0.51143,34.28920272559118,2.6326694030492357,3.8216144169335298,13.58655620659987,-7.462630475981637,-10.806094622391853,17.91380584351848,23.15023908412694,-0.190998,0.235126,-0.318599,0.540771,-0.0221514,0.112337,0.83334
0.19195318222045898,4.481314902750329,-9.621490418706902,2.373837827679923,-4.686916378366711,-1.7689754693131958,1.423048529044996,0.0468891,0.349644,0.292529,0.220492,0.617448,0.472924,-0.588629,-0.187732,0.305669,-0.223678,0.553883,0.17813,0.630949,-0.513212,34.64929506265929,2.772600668864193,3.9839419970694783,14.715536279445,-6.948122503646642,-11.415292336638338,18.64036313123976,24.234240037458214,-0.187634,0.233213,-0.319099,0.536966,-0.0144824,0.136785,0.832315
0.22018718719482422,4.751581300391987,-11.065384959231839,4.7075862335060865,-5.2391511058629225,-1.5954442162743014,1.4600320235680886,0.0468905,0.349627,0.292429,0.220741,0.617669,0.472927,-0.588302,-0.186191,0.301557,-0.225778,0.556923,0.174587,0.623468,-0.520234,35.89221777115118,2.6984412529288693,4.3402090052784015,13.310204382535932,-6.613837739604511,-11.25404882228522,17.859207971499178,23.569946459910813,-0.188068,0.225842,-0.319906,0.541396,-0.0345418,0.118457,0.831664
0.24503040313720703,4.515917045776909,-10.70567445428155,4.2371199804190125,-4.973179370355533,-1.5340609909410887,1.3980414135166852,0.046846,0.349636,0.292399,0.220614,0.617345,0.473152,-0.588509,-0.18537,0.300166,-0.226595,0.556797,0.175676,0.621152,-0.522767,36.145400704147804,2.772965733722401,4.710684645857211,13.874339533970971,-6.567764316572594,-11.814234230604825,18.48580059803854,24.367193092056333,-0.186709,0.223471,-0.32043,0.538968,-0.0348317,0.117645,0.833342
