# Timestamp, Fx, Fy, Fz, Tx, Ty, Tz, FemurPosX, FemurPosY, FemurPosZ, FemurQuatW, FemurQuatX, FemurQuatY, FemurQuatZ, TibiaPosX, TibiaPosY, TibiaPosZ, TibiaQuatW, TibiaQuatX, TibiaQuatY, TibiaQuatZ, Flexion, Adduction, Rotation, Anterior_Posterior, Medial_Lateral, Proximal_Distal
0.038802146911621094,-1.34223,-2.14853,-1.45681,-0.383883,0.845078,-0.496054,0.0625878,0.428529,0.331817,0.193892,0.664118,0.607904,-0.389623,-0.0351674,0.455543,-0.096233,0.527428,0.354409,0.44645,-0.629997,58.68326855768746,2.9299493074891236,-11.602397517564695,-3.20473991746919,-12.37517385487855,3.006543397490255
0.03978610038757324,-1.34223,-2.14853,-1.45681,-0.383883,0.845078,-0.496054,0.0625878,0.428529,0.331817,0.193892,0.664118,0.607904,-0.389623,-0.0351674,0.455543,-0.096233,0.527428,0.354409,0.44645,-0.629997,58.68326855768746,2.9299493074891236,-11.602397517564695,-3.20473991746919,-12.37517385487855,3.006543397490255
0.07947492599487305,-0.993846,-2.08677,-1.69532,-0.373327,0.852048,-0.481638,0.0625359,0.428528,0.33181,0.194436,0.664016,0.608196,-0.38907,-0.0347651,0.454765,-0.0967158,0.527853,0.353306,0.445436,-0.630978,58.880530179322626,2.791535406250926,-11.326701674377338,-3.2417767365937036,-12.226128233316945,2.9920872637894838
0.08050084114074707,-0.993846,-2.08677,-1.69532,-0.373327,0.852048,-0.481638,0.0625359,0.428528,0.33181,0.194436,0.664016,0.608196,-0.38907,-0.0347651,0.454765,-0.0967158,0.527853,0.353306,0.445436,-0.630978,58.880530179322626,2.791535406250926,-11.326701674377338,-3.2417767365937036,-12.226128233316945,2.9920872637894838
0.11935186386108398,-1.12546,-1.85763,-1.76636,-0.335397,0.876516,-0.455031,0.0625505,0.42852,0.331885,0.194706,0.664015,0.608054,-0.389159,-0.0338482,0.45405,-0.0972324,0.530443,0.356555,0.443009,-0.628682,58.84133153121312,3.3800593959994054,-12.1830770254666,-3.689376438950214,-13.260129491989028,3.5412162852940092
0.12038826942443848,-1.12546,-1.85763,-1.76636,-0.335397,0.876516,-0.455031,0.0625505,0.42852,0.331885,0.194706,0.664015,0.608054,-0.389159,-0.0338482,0.45405,-0.0972324,0.530443,0.356555,0.443009,-0.628682,58.84133153121312,3.3800593959994054,-12.1830770254666,-3.689376438950214,-13.260129491989028,3.5412162852940092
0.16369867324829102,-0.915994,-1.90629,-1.79159,-0.34318,0.855121,-0.464792,0.0627214,0.428474,0.331922,0.192751,0.664367,0.608599,-0.388679,-0.0326975,0.452101,-0.0983483,0.529176,0.353011,0.438494,-0.634885,59.77922871605107,2.9934029922946874,-11.213092441442983,-4.211496323696442,-11.937805371001234,2.9495928556973
0.16471338272094727,-0.915994,-1.90629,-1.79159,-0.34318,0.855121,-0.464792,0.0627214,0.428474,0.331922,0.192751,0.664367,0.608599,-0.388679,-0.0326975,0.452101,-0.0983483,0.529176,0.353011,0.438494,-0.634885,59.77922871605107,2.9934029922946874,-11.213092441442983,-4.211496323696442,-11.937805371001234,2.9495928556973
0.2096245288848877,-0.946081,-1.69733,-1.68362,-0.31622,0.853109,-0.441492,0.0626461,0.428488,0.331872,0.19399,0.664008,0.608104,-0.38945,-0.0316275,0.448995,-0.100138,0.531593,0.352367,0.432522,-0.637316,60.26587020698486,3.193201271126029,-11.27091901449187,-4.064768161411093,-12.401934205640856,3.3915378260028124
0.21071839332580566,-0.946081,-1.69733,-1.68362,-0.31622,0.853109,-0.441492,0.0626461,0.428488,0.331872,0.19399,0.664008,0.608104,-0.38945,-0.0316275,0.448995,-0.100138,0.531593,0.352367,0.432522,-0.637316,60.26587020698486,3.193201271126029,-11.27091901449187,-4.064768161411093,-12.401934205640856,3.3915378260028124
