# Timestamp, Flexion, Adduction, Rotation, Translation_ap, Translation_ml, Translation_pd, Tx, Ty, Tz, Fx, Fy, Fz, test
0.0673682689666748, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.015859, -0.0168644, 0.0388, 0.0373874, 0.17222, 0.0693904,91.42193293596344
0.14418721199035645, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0164489, -0.0198105, 0.0411244, 0.11755, 0.173903, 0.0497414,91.41192271339735
0.2209155559539795, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0166263, -0.0207647, 0.0408442, 0.152149, 0.168302, 0.0360953,91.40529819990633
0.2983994483947754, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0180758, -0.016804, 0.0437469, 0.0785785, 0.192114, 0.0496884,91.43339208300047
0.374523401260376, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0205011, -0.019153, 0.050496, 0.103071, 0.22195, 0.0498514,91.40833543919149
0.451754093170166, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0137461, -0.0134666, 0.0337866, 0.0498118, 0.145913, 0.0502064,91.26240493072117
0.5286993980407715, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0171083, -0.0111713, 0.0394519, 0.0378633, 0.173722, 0.0429733,91.45235593965796
0.6061756610870361, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0170291, -0.0172299, 0.0422287, 0.10962, 0.180261, 0.0368343,91.40225549309042
0.6842148303985596, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.012178, -0.0217443, 0.0311061, 0.104962, 0.125776, 0.0623434,91.41844379965622
0.7613513469696045, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0164142, -0.0158655, 0.0399514, 0.0732875, 0.173455, 0.0498435,91.45723900472566
0.8387537002563477, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0169241, -0.0108662, 0.03812, 0.0500188, 0.166631, 0.0361044,91.45272820949737
0.9170923233032227, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0148123, -0.0172903, 0.0372818, 0.0684285, 0.160367, 0.0565363,91.39081819439066
0.9950718879699707, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0173381, -0.0152529, 0.0414171, 0.0911374, 0.178756, 0.0364903,91.44432839126287
1.0764904022216797, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0146264, -0.0138122, 0.033556, 0.0614877, 0.143208, 0.0424683,91.41031888457009
1.1543433666229248, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0160608, -0.0127195, 0.037857, 0.0507512, 0.164385, 0.0430574,91.44856341691525
1.2351257801055908, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0181185, -0.0187538, 0.0442592, 0.100501, 0.192621, 0.0496194,91.45579435685774
1.3157384395599365, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0205664, -0.020034, 0.0490847, 0.101353, 0.215242, 0.0555792,91.44582063590815
1.3964729309082031, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0138808, -0.012471, 0.0329941, 0.062489, 0.139805, 0.0366294,91.36525443889714
1.4766676425933838, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0162374, -0.0130107, 0.038607, 0.033299, 0.171314, 0.0497413,91.47446363628868
1.5577774047851562, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0115241, -0.0191344, 0.0285143, 0.108369, 0.113381, 0.0492004,91.42813029156699
1.6380643844604492, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.0139139, -0.0114576, 0.0328804, 0.0537572, 0.140199, 0.0367203,91.44829357180106
1.7174928188323975, 26.92336583766623, 10.62334876502925, -11.944260466834374, 13.756227907411896, -10.476547005204969, 4.541801298944801, 0.016613, -0.0170971, 0.0400204, 0.059833, 0.17327, 0.0624764,91.42909981547723
