# Timestamp, Flexion, Adduction, Rotation, Translation_ap, Translation_ml, Translation_pd, Tx, Ty, Tz, Fx, Fy, Fz
0.0213470458984375, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.02153754234313965, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.037928104400634766, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.038053274154663086, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.06594085693359375, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.06605792045593262, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0829615592956543, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.08307862281799316, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.09918904304504395, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.09930276870727539, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.11645126342773438, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.11656904220581055, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.15125775337219238, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.15138030052185059, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16579914093017578, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16591382026672363, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.18263792991638184, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.18275141716003418, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.19923877716064453, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.19935059547424316, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.21595096588134766, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2160634994506836, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2490673065185547, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2491769790649414, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2660026550292969, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2661447525024414, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.28267979621887207, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2827911376953125, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.29921555519104004, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.2993285655975342, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3162393569946289, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.31635284423828125, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3491511344909668, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3492610454559326, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3659486770629883, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3660597801208496, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.3828568458557129, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.38297343254089355, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.39922189712524414, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.39933252334594727, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.4324932098388672, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.43261194229125977, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.4490830898284912, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.44919538497924805, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.46604156494140625, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.466153621673584, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.4831244945526123, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.48323512077331543, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.49934887886047363, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.49946045875549316, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.515955924987793, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5160694122314453, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5622105598449707, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5624711513519287, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5804469585418701, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5805838108062744, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5990591049194336, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.5991697311401367, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6325714588165283, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6326858997344971, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6492030620574951, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6493136882781982, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6659994125366211, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6661372184753418, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6826660633087158, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6827795505523682, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.6992142200469971, 89.2476968791958, 0.7824268675488881, -9.438650832755643, 13.57250090341762, 7.79037406440843, 38.04383825416379, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
