# Timestamp, Fx, Fy, Fz, Tx, Ty, Tz, FemurPosX, FemurPosY, FemurPosZ, FemurQuatW, FemurQuatX, FemurQuatY, FemurQuatZ, TibiaPosX, TibiaPosY, TibiaPosZ, TibiaQuatW, TibiaQuatX, TibiaQuatY, TibiaQuatZ, Flexion, Adduction, Rotation, Anterior_Posterior, Medial_Lateral, Proximal_Distal, Medial_Joint_Gap, Lateral_Joint_Gap
0.018263816833496094,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.03463029861450195,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.051361083984375,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.0708010196685791,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.0904994010925293,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.1103973388671875,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.13015508651733398,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.14951276779174805,22.85995052256744,-48.05483186085484,26.159697177682283,6.485636436274819,2.5665938771319947,-2.3534043339166812,-0.289954,0.314286,0.305379,0.158023,0.597471,0.553578,-0.55822,-0.540328,0.281267,-0.256344,0.621178,0.162454,0.459876,-0.613401,67.10880148006747,-3.4556968968836155,-5.273256298294445,5.394429813916924,3.4924502897045926,-6.775199787593969,17.48122812423571,16.286354053465484
0.1859591007232666,18.96262440836964,-46.14074218587596,8.522315044401418,5.332599655313067,2.116257293862924,-2.095407601849418,-0.289815,0.314966,0.306736,0.154018,0.598699,0.555237,-0.556373,-0.543289,0.282387,-0.254229,0.624785,0.156574,0.464001,-0.608138,67.77340530750725,-3.1924768751329533,-6.461957573783856,6.212067818584837,3.0600644501250134,-7.02288231492966,18.018672063400736,16.421758513908067
0.18704819679260254,18.96262440836964,-46.14074218587596,8.522315044401418,5.332599655313067,2.116257293862924,-2.095407601849418,-0.289815,0.314966,0.306736,0.154018,0.598699,0.555237,-0.556373,-0.543289,0.282387,-0.254229,0.624785,0.156574,0.464001,-0.608138,67.77340530750725,-3.1924768751329533,-6.461957573783856,6.212067818584837,3.0600644501250134,-7.02288231492966,18.018672063400736,16.421758513908067
