# Timestamp, Flexion, Adduction, Rotation, Tx, Ty, Tz, Fx, Fy, Fz
0.01825118064880371, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.01837301254272461, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.05087637901306152, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.05099153518676758, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.0671229362487793, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.06723809242248535, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.08423733711242676, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.08435368537902832, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.10016894340515137, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.10028862953186035, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.11684846878051758, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.11698698997497559, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.1676795482635498, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.16795587539672852, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.18742632865905762, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.187577486038208, 88.80480951728518, 2.9833693920293074, -70.35986804578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
