timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
1752239256.000548,-18.1591,-0.578371,-3.39135,-0.195564,0.449676,0.047063,-0.548293,0.395801,-0.191156,0.453874,0.652767,-0.316318,0.51753,-0.31267,0.265787,0.253484,0.662301,0.398656,-0.568327,0.28184,-0.580645,0.355226,-0.301451,0.142518,-0.00534571,0.855706,0.497421
