timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
1752239303.230514,-0.488853,0.178192,0.529981,0.0226048,0.0150368,-0.00853249,-0.542466,0.423306,-0.168367,0.497071,0.652335,-0.341288,0.459242,-0.311832,0.265221,0.25398,0.659491,0.410812,-0.57173,0.263495,-0.584873,0.394651,-0.277764,0.188251,-0.0328022,0.817424,0.543418
