timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,sensor_x, sensor_y, sensor_z,sensor_qx, sensor_qy, sensor_qz, sensor_qw
1785340223.531739,-3.34812,2.11765,-2.32271,0.148424,0.493402,-0.0346329,0.0753891,0.499734,-0.363162,-0.692996,0.1037,-0.0380992,0.712427,0.0677728,0.473947,0.0404028,-0.437108,0.0660776,0.0132223,0.896881,0.0940726,0.468839,-0.453863,0.132492,0.990668,0.0319606,-0.000842188,
1785340223.541760,-3.35906,2.09798,-2.30334,0.148658,0.494517,-0.0346919,0.0757712,0.499836,-0.36288,-0.694845,0.102873,-0.034537,0.710925,0.0677746,0.473945,0.0403985,-0.437096,0.0661899,0.0132934,0.896877,0.0939433,0.468138,-0.453973,0.136389,0.990138,0.0319821,-0.0011547,
1785340223.551730,-3.30904,2.18326,-2.29674,0.149622,0.494998,-0.0343749,0.075796,0.499825,-0.3629,-0.694986,0.10254,-0.0347801,0.710823,0.0677725,0.473947,0.0403998,-0.437093,0.0661805,0.013313,0.896879,0.0939624,0.468714,-0.454044,0.133381,0.990534,0.0324036,-0.00143483,
1785340223.561728,-3.36816,2.08517,-2.27701,0.148669,0.495861,-0.0341589,0.0757868,0.499808,-0.362921,-0.695068,0.102496,-0.0347524,0.710752,0.0677675,0.473951,0.040412,-0.437076,0.066025,0.0131494,0.896902,0.093957,0.468693,-0.454052,0.133247,0.990553,0.0323659,-0.00132301,
1785340223.571736,-3.39236,2.07794,-2.28408,0.14932,0.496868,-0.0346519,0.0757449,0.499785,-0.362945,-0.6951,0.102869,-0.0343427,0.710686,0.0677582,0.473974,0.0404023,-0.437206,0.0661127,0.0132945,0.89683,0.0939721,0.468756,-0.454098,0.132474,0.990662,0.0322071,-0.00147611,
1785340223.581607,-3.38943,2.14377,-2.30434,0.150616,0.496724,-0.0349899,0.0752813,0.499574,-0.363368,-0.693179,0.103715,-0.0382004,0.712241,0.067749,0.473977,0.040409,-0.4372,0.0660926,0.0132842,0.896834,0.093957,0.468833,-0.454038,0.130946,0.990848,0.0327636,-0.000619814,
1785340223.591732,-3.36744,2.15205,-2.32449,0.151344,0.496866,-0.0350139,0.0752992,0.499563,-0.36339,-0.693267,0.103274,-0.038567,0.712199,0.0677488,0.47398,0.0404128,-0.437172,0.0660924,0.0132402,0.896848,0.00285581,0.410711,-0.426777,0.0373125,0.00172554,0.632985,0.773262,
1785340223.601729,-3.38233,2.11179,-2.36372,0.150964,0.496265,-0.0347959,0.0753002,0.499542,-0.363412,-0.693323,0.103227,-0.0385608,0.712152,0.0677466,0.473966,0.0404141,-0.43713,0.0662118,0.0133201,0.896859,0.00286071,0.410679,-0.426784,0.0372801,0.0018299,0.633002,0.77325,
1785340223.611730,-3.31397,2.14835,-2.35733,0.151237,0.495423,-0.0348678,0.0752908,0.49951,-0.363458,-0.693283,0.103245,-0.038642,0.712184,0.0677521,0.473969,0.0404005,-0.437208,0.0662717,0.0134201,0.896815,0.00285833,0.410651,-0.42679,0.0371939,0.00192823,0.63293,0.773313,
1785340223.621668,-3.35238,2.08945,-2.35715,0.150667,0.496069,-0.0345299,0.0752941,0.499486,-0.363483,-0.693321,0.103293,-0.0386302,0.712141,0.0677555,0.473967,0.0404023,-0.437228,0.0661167,0.0132945,0.896819,0.00289537,0.410612,-0.426789,0.0376403,0.00251023,0.632843,0.77336,
1785340223.631728,-3.28683,2.17693,-2.33822,0.152152,0.496266,-0.0349149,0.0753336,0.49941,-0.363551,-0.693547,0.10293,-0.0383333,0.711989,0.0677699,0.47397,0.0404004,-0.437213,0.0661394,0.0132705,0.896824,0.00264301,0.410498,-0.426655,0.0369273,0.00328233,0.631282,0.774667,
1785340223.641726,-3.35609,2.15047,-2.32548,0.153043,0.499746,-0.0349308,0.0753316,0.499389,-0.363574,-0.693615,0.102882,-0.038507,0.71192,0.0677706,0.473968,0.040399,-0.43721,0.0661226,0.013267,0.896827,0.00264847,0.410422,-0.426774,0.0367488,0.00245198,0.631525,0.77448,
1785340223.651733,-3.38149,2.17842,-2.30614,0.15396,0.501396,-0.0347809,0.0753366,0.499375,-0.363588,-0.69372,0.103242,-0.0382093,0.711782,0.0677686,0.473968,0.0404005,-0.43723,0.066,0.0131663,0.896828,0.00269143,0.410376,-0.426751,0.0364647,0.00276161,0.631734,0.774322,
1785340223.661732,-3.37663,2.19678,-2.3066,0.154997,0.502847,-0.0346329,0.0753334,0.499355,-0.363611,-0.693756,0.1032,-0.0383147,0.711748,0.0677659,0.473961,0.0403941,-0.437245,0.0661566,0.0133072,0.896807,0.0027152,0.41034,-0.42676,0.0364137,0.00285998,0.631781,0.774286,
1785340223.671731,-3.45562,2.21292,-2.3266,0.156034,0.504436,-0.0345349,0.0753369,0.499337,-0.363631,-0.693804,0.103179,-0.0383057,0.711704,0.0677631,0.473967,0.0403943,-0.437226,0.0661071,0.013273,0.89682,0.0941171,0.467729,-0.453887,0.134538,0.990371,0.0325677,0.00211681,
1785340223.691729,-3.41654,2.24367,-2.30771,0.157393,0.506405,-0.0351739,0.0753505,0.499261,-0.363681,-0.694183,0.103309,-0.0379112,0.711337,0.0677806,0.473938,0.0403946,-0.437046,0.06619,0.0133067,0.896902,0.0941175,0.467649,-0.454089,0.134041,0.990467,0.0317243,0.00139727,
1785340223.701606,-3.4163,2.18369,-2.26871,0.156802,0.506148,-0.0349528,0.0753658,0.499249,-0.363691,-0.694236,0.103945,-0.0374212,0.711218,0.0677846,0.473943,0.040401,-0.437115,0.0660569,0.0131918,0.89688,0.0941294,0.467593,-0.45412,0.134165,0.990453,0.0316426,0.00134477,
1785340223.711727,-3.52412,2.21413,-2.29452,0.156982,0.506543,-0.0349379,0.0757986,0.499381,-0.363402,-0.69614,0.102187,-0.0344502,0.709761,0.0677844,0.473962,0.040392,-0.437226,0.0661242,0.0132278,0.89682,0.0942375,0.468338,-0.454223,0.129926,0.990995,0.0323516,0.000906699,
1785340223.721728,-3.4229,2.15552,-2.31505,0.157257,0.506211,-0.0350099,0.0758163,0.499367,-0.363411,-0.696214,0.102604,-0.0341282,0.709643,0.0677893,0.473961,0.0403947,-0.437229,0.0660301,0.0131621,0.896826,0.0942521,0.468323,-0.454265,0.129741,0.991026,0.0321507,0.000790505,
1785340223.731726,-3.5539,2.2039,-2.34178,0.159332,0.509855,-0.0351709,0.0754075,0.499126,-0.363832,-0.694347,0.102626,-0.0387452,0.71123,0.0677911,0.473963,0.0403993,-0.437232,0.0660187,0.013152,0.896826,0.0942425,0.468172,-0.454546,0.12973,0.991074,0.0307062,-0.000632412,
1785340223.741729,-3.51218,2.21594,-2.33698,0.161523,0.511545,-0.0353918,0.0754105,0.499095,-0.363887,-0.694411,0.102335,-0.0395065,0.711168,0.0678004,0.473944,0.0404088,-0.437111,0.0660705,0.0131773,0.896881,0.00333117,0.409946,-0.426982,0.0362909,0.00368954,0.633627,0.772778,
1785340223.751728,-3.54722,2.28957,-2.36991,0.163468,0.514547,-0.0350169,0.0754683,0.499043,-0.363895,-0.694654,0.102135,-0.0392223,0.710976,0.0678087,0.473943,0.0404144,-0.437108,0.0660115,0.0129973,0.896889,0.00333199,0.409867,-0.427162,0.035714,0.00202639,0.633659,0.772785,
1785340223.761611,-3.54157,2.25227,-2.37016,0.163955,0.516981,-0.0350489,0.0755061,0.498995,-0.363937,-0.694641,0.102577,-0.0388841,0.710943,0.0678198,0.47394,0.0404161,-0.4371,0.0660102,0.0129852,0.896893,0.0944074,0.467055,-0.454148,0.135264,0.990307,0.031442,0.00262437,
1785340223.771606,-3.60433,2.31802,-2.38315,0.165178,0.519402,-0.0353309,0.0756233,0.498977,-0.363945,-0.69482,0.102319,-0.0380251,0.710852,0.0678271,0.473957,0.0404109,-0.437222,0.0659569,0.0129023,0.896839,0.0944322,0.467008,-0.454222,0.135073,0.990353,0.03082,0.00243933,
1785340223.781728,-3.64753,2.34845,-2.37054,0.166624,0.522115,-0.0350889,0.0756667,0.498917,-0.363995,-0.694836,0.102477,-0.0379621,0.710816,0.0678592,0.473929,0.0404123,-0.437099,0.0660338,0.0128818,0.896893,0.0944292,0.466809,-0.454323,0.136368,0.990157,0.0314297,0.00227816,
1785340223.791727,-3.68995,2.36153,-2.37669,0.166615,0.522814,-0.0348219,0.0757444,0.498894,-0.363998,-0.69505,0.102167,-0.0378965,0.710655,0.0678594,0.473942,0.0403978,-0.437239,0.0659865,0.0128421,0.89683,0.0944596,0.466806,-0.454354,0.136284,0.990164,0.0315773,0.00216607,
1785340223.801671,-3.62896,2.36388,-2.38379,0.166706,0.521046,-0.0352058,0.0757275,0.498882,-0.364007,-0.695021,0.102507,-0.0376332,0.710649,0.0678702,0.473921,0.0404014,-0.437113,0.0660582,0.0128716,0.896885,0.0946987,0.467903,-0.454329,0.129436,0.991074,0.0318247,0.00223282,
1785340223.811711,-3.60952,2.31284,-2.39672,0.16592,0.520331,-0.0351569,0.0757453,0.498878,-0.36401,-0.695084,0.10214,-0.0379423,0.710624,0.067867,0.473916,0.0403968,-0.437128,0.0660467,0.0128796,0.896879,0.0946638,0.467761,-0.454356,0.130293,0.99096,0.0318904,0.00218526,
1785340223.821735,-3.6021,2.32927,-2.37122,0.16686,0.521634,-0.0357748,0.0757339,0.498878,-0.364012,-0.695101,0.102061,-0.0379096,0.710621,0.0678574,0.473941,0.0403921,-0.43724,0.0659967,0.0128541,0.896828,0.0946534,0.467769,-0.454369,0.130169,0.99098,0.0317991,0.00210573,
1785340223.831728,-3.64391,2.36852,-2.37112,0.167676,0.523581,-0.0357029,0.0756492,0.498892,-0.364025,-0.694934,0.102278,-0.0379607,0.710749,0.0678468,0.473928,0.0404075,-0.437113,0.0660217,0.0129103,0.896887,0.0946086,0.467808,-0.454446,0.129541,0.991088,0.0310039,0.00169802,
1785340223.841727,-3.68053,2.35147,-2.35804,0.167585,0.524093,-0.0356708,0.0756425,0.498902,-0.36402,-0.694993,0.102405,-0.0378401,0.71068,0.0678335,0.473954,0.0404085,-0.437217,0.0659635,0.0129112,0.896841,0.0946241,0.467774,-0.45438,0.130061,0.990998,0.0316654,0.00204522,
1785340223.851728,-3.64231,2.31789,-2.36433,0.166891,0.523556,-0.0356439,0.0756353,0.498902,-0.364023,-0.694989,0.102066,-0.0381209,0.710718,0.0678265,0.473958,0.0404145,-0.437212,0.0659482,0.0128842,0.896845,0.0946203,0.467782,-0.454383,0.130007,0.991006,0.0316448,0.00200837,
1785340223.861730,-3.68481,2.28546,-2.34509,0.166798,0.523381,-0.0356079,0.075656,0.498908,-0.364019,-0.695032,0.102067,-0.0381624,0.710673,0.0678252,0.473959,0.0404193,-0.437208,0.0659321,0.0128943,0.896848,0.0945121,0.466899,-0.454293,0.134898,0.990377,0.0308265,0.00248667,
1785340223.871726,-3.63169,2.34856,-2.35144,0.167048,0.522451,-0.0356109,0.07564,0.498911,-0.364015,-0.695021,0.102213,-0.0379672,0.710673,0.0678365,0.473939,0.0404257,-0.437098,0.0660047,0.0129285,0.896896,0.0945065,0.466867,-0.454282,0.135117,0.990347,0.0308118,0.00252211,
1785340223.881729,-3.59341,2.37042,-2.37743,0.166906,0.520921,-0.0351459,0.0756461,0.498907,-0.364015,-0.694895,0.10238,-0.0379644,0.710773,0.0678438,0.473951,0.0404123,-0.437217,0.0659516,0.012869,0.896842,0.0946179,0.467792,-0.454366,0.130119,0.990988,0.0317557,0.00203655,
1785340223.891720,-3.66199,2.29616,-2.40262,0.164981,0.519508,-0.0348608,0.0756549,0.498908,-0.36401,-0.694883,0.102456,-0.0379376,0.710775,0.0678483,0.473949,0.040407,-0.437324,0.0658559,0.0129939,0.896795,0.0946148,0.4678,-0.454365,0.130137,0.990986,0.0317367,0.00201619,
1785340223.901720,-3.59632,2.27533,-2.42815,0.163764,0.517805,-0.0353599,0.0756577,0.49891,-0.364008,-0.694856,0.102478,-0.0379628,0.710796,0.067856,0.473925,0.0404092,-0.437097,0.066024,0.0128865,0.896895,0.0946015,0.467736,-0.454344,0.130634,0.990921,0.0317216,0.002065,
1785340223.911728,-3.56718,2.30038,-2.40184,0.163714,0.517251,-0.0347269,0.0756502,0.498916,-0.364003,-0.694817,0.102541,-0.0379397,0.710827,0.0678508,0.473945,0.0404,-0.437221,0.0659838,0.01287,0.896838,0.0944019,0.466819,-0.454361,0.136289,0.990167,0.0314609,0.00203312,
1785340223.921634,-3.56145,2.2625,-2.36254,0.162905,0.516689,-0.0350329,0.0756349,0.49893,-0.363994,-0.694793,0.102559,-0.0378936,0.71085,0.0678529,0.473925,0.0404058,-0.437098,0.0660508,0.0129084,0.896893,0.0944708,0.466969,-0.454251,0.134967,0.990362,0.0309872,0.00245048,
1785340223.931717,-3.54681,2.27129,-2.35545,0.162268,0.516034,-0.0350409,0.0755866,0.498977,-0.363958,-0.694848,0.102306,-0.0380332,0.710826,0.067833,0.473932,0.0404107,-0.437093,0.066035,0.0129427,0.896896,0.0943962,0.466968,-0.454224,0.135339,0.990307,0.031131,0.00245152,
1785340223.941726,-3.56565,2.27509,-2.3299,0.16288,0.516489,-0.0351369,0.0754461,0.498981,-0.363962,-0.694755,0.102404,-0.0389191,0.710855,0.0678177,0.473937,0.040413,-0.437098,0.0660292,0.0129892,0.896893,0.0943535,0.467065,-0.454213,0.134805,0.990387,0.0309209,0.00234649,
1785340223.951724,-3.50625,2.24121,-2.29718,0.162173,0.515732,-0.0352129,0.0754225,0.499001,-0.363947,-0.694796,0.102225,-0.0390148,0.710835,0.0677971,0.473963,0.0404053,-0.437199,0.06613,0.0132231,0.896833,0.00411749,0.409528,-0.427081,0.0341433,0.00305642,0.639409,0.768103,
1785340223.961730,-3.5445,2.24535,-2.30314,0.16186,0.51626,-0.0349349,0.0753832,0.499033,-0.36395,-0.694585,0.102411,-0.0388824,0.711022,0.0677852,0.473967,0.0404083,-0.437214,0.0659794,0.0131425,0.896838,0.00329377,0.409829,-0.427169,0.0356538,0.0021609,0.633767,0.772699,
1785340223.971711,-3.56191,2.24785,-2.231,0.161515,0.516575,-0.0345138,0.0753795,0.499041,-0.363942,-0.694573,0.10247,-0.0387597,0.711032,0.0677875,0.473946,0.0404146,-0.437097,0.0660535,0.0131757,0.896889,0.00326795,0.409847,-0.427162,0.0357142,0.00217816,0.633724,0.772731,
1785340223.981633,-3.49366,2.24452,-2.26917,0.160395,0.515718,-0.0345089,0.0753722,0.499047,-0.363934,-0.69451,0.102533,-0.0388359,0.71108,0.0677875,0.473963,0.0403995,-0.437203,0.0661372,0.0132512,0.89683,0.00325662,0.409864,-0.427097,0.0360997,0.00296963,0.633754,0.772686,
1785340223.991636,-3.4754,2.19327,-2.24306,0.1596,0.51502,-0.0347219,0.0753791,0.499046,-0.363932,-0.694499,0.102551,-0.0388468,0.711087,0.0677922,0.473958,0.0403982,-0.43722,0.0660127,0.0131266,0.896833,0.0942245,0.46814,-0.454506,0.129206,0.99113,0.0311046,0.000135493,
1785340224.011712,-3.49596,2.18103,-2.22871,0.158256,0.515108,-0.0343379,0.0753888,0.499058,-0.363928,-0.694428,0.102629,-0.0388808,0.711144,0.0678068,0.473931,0.0403941,-0.437109,0.0660494,0.0130317,0.896886,0.0942282,0.468116,-0.454465,0.12957,0.991074,0.0313748,0.000335573,
1785340224.021734,-3.56191,2.2442,-2.24157,0.159031,0.516063,-0.0340349,0.0753768,0.499071,-0.363925,-0.694433,0.10253,-0.0394615,0.711121,0.0678059,0.473933,0.040389,-0.43712,0.0661116,0.0132043,0.896873,0.0942268,0.46812,-0.45444,0.129672,0.991055,0.0315301,0.000467274,
1785340224.031726,-3.50069,2.16016,-2.26794,0.158064,0.514401,-0.0340609,0.0753683,0.499087,-0.363881,-0.694478,0.102813,-0.0385591,0.711086,0.067782,0.473947,0.0403793,-0.437183,0.0660151,0.0131824,0.89685,0.0941884,0.468106,-0.454454,0.130056,0.991022,0.0309868,0.00018529,
1785340224.041726,-3.5118,2.19943,-2.24816,0.158017,0.513777,-0.0343569,0.075366,0.49909,-0.363868,-0.694546,0.103039,-0.0376857,0.711033,0.0677827,0.473931,0.0403894,-0.437056,0.0660751,0.0132228,0.896907,0.094174,0.468136,-0.454438,0.129981,0.991029,0.0310728,0.000196151,
1785340224.051719,-3.45762,2.17317,-2.23572,0.158038,0.512953,-0.0347888,0.0753535,0.499105,-0.363859,-0.694508,0.10315,-0.0375192,0.711063,0.0677718,0.473961,0.0403924,-0.437227,0.0660103,0.0131961,0.896828,0.0941661,0.468156,-0.454421,0.129973,0.991027,0.0311725,0.000241521,
1785340224.061733,-3.45031,2.26477,-2.28108,0.158796,0.512883,-0.0345389,0.0757489,0.499287,-0.363509,-0.696436,0.101679,-0.0345502,0.709538,0.0677696,0.47396,0.0403953,-0.437238,0.0661448,0.01328,0.896812,0.0941634,0.468178,-0.454396,0.12993,0.99103,0.0312582,0.000335703,
1785340224.071632,-3.48484,2.21086,-2.27463,0.157993,0.511744,-0.0346498,0.0757488,0.499295,-0.363503,-0.696415,0.10175,-0.034525,0.70955,0.0677744,0.473949,0.0404094,-0.437087,0.0661687,0.0132783,0.896884,0.0941621,0.468197,-0.454395,0.129887,0.991036,0.0312551,0.000276363,
1785340224.081727,-3.44849,2.20576,-2.28067,0.156937,0.509607,-0.0345759,0.0753291,0.499175,-0.3638,-0.694459,0.103341,-0.0381397,0.71105,0.0677793,0.47395,0.0404137,-0.43708,0.066189,0.0133011,0.896885,0.0941684,0.468215,-0.454345,0.129998,0.991014,0.0314743,0.000481482,
1785340224.091714,-3.42319,2.10019,-2.33927,0.15527,0.507445,-0.0348089,0.0757675,0.499334,-0.363477,-0.696227,0.102298,-0.0344114,0.709661,0.0677763,0.473967,0.040408,-0.437213,0.0659998,0.0131668,0.896836,0.0941737,0.468217,-0.454331,0.130076,0.991002,0.0315534,0.000529826,
1785340224.101730,-3.43597,2.26163,-2.33985,0.157501,0.507481,-0.0348249,0.0757794,0.499362,-0.363443,-0.696239,0.102827,-0.03399,0.709593,0.0677801,0.473965,0.0404025,-0.437205,0.0661252,0.0132505,0.89683,0.0941765,0.468226,-0.454323,0.130094,0.990997,0.0316201,0.000552278,
1785340224.111732,-3.46543,2.20255,-2.37199,0.15643,0.507405,-0.0350718,0.0757813,0.499364,-0.363439,-0.696221,0.102826,-0.0340302,0.709609,0.0677803,0.473963,0.0404013,-0.437223,0.0660012,0.0131449,0.896832,0.0941955,0.468208,-0.454268,0.130513,0.990923,0.0322189,0.000856955,
1785340224.121726,-3.47773,2.21536,-2.4051,0.156929,0.506662,-0.0349239,0.0757841,0.49935,-0.363454,-0.696115,0.102608,-0.0342396,0.709734,0.0677793,0.473962,0.0403997,-0.437215,0.0659964,0.0131503,0.896836,0.0942232,0.468268,-0.454242,0.13019,0.990961,0.0323326,0.000981465,
1785340224.131712,-3.40353,2.19391,-2.39849,0.156205,0.504999,-0.0348518,0.0758131,0.499363,-0.363431,-0.696238,0.10272,-0.0342194,0.709598,0.0677887,0.473943,0.0404053,-0.437085,0.066189,0.0132705,0.896883,0.0942346,0.468254,-0.454235,0.130316,0.990945,0.0323307,0.00102577,
1785340224.141728,-3.46124,2.17868,-2.43117,0.156219,0.505105,-0.0346429,0.0758104,0.499347,-0.363449,-0.696156,0.102464,-0.0344176,0.709707,0.0677938,0.473944,0.04041,-0.437082,0.0661999,0.0132624,0.896884,0.094226,0.468188,-0.454236,0.130747,0.990886,0.0323949,0.00102766,
1785340224.151721,-3.47683,2.22289,-2.42484,0.156798,0.505029,-0.0348609,0.0758055,0.499349,-0.363451,-0.696162,0.102499,-0.03438,0.709698,0.0677899,0.473967,0.0404107,-0.437191,0.0661141,0.0132123,0.896838,0.0942241,0.46819,-0.454239,0.130677,0.990898,0.0323169,0.0010093,
1785340224.161729,-3.49163,2.19591,-2.44414,0.156322,0.505304,-0.0351518,0.0758041,0.499349,-0.363453,-0.696179,0.102487,-0.0343783,0.709683,0.0677952,0.473969,0.0404194,-0.437199,0.0660197,0.013126,0.896842,0.0942337,0.468249,-0.454236,0.130266,0.990954,0.0322582,0.00101753,
1785340224.171630,-3.47681,2.214,-2.46389,0.156504,0.504399,-0.0350149,0.0758037,0.499346,-0.363457,-0.69621,0.102481,-0.0343318,0.709656,0.0677932,0.473971,0.0404234,-0.437194,0.0660144,0.0131242,0.896845,0.0942131,0.468179,-0.454254,0.130667,0.990901,0.0322431,0.000953766,
1785340224.181731,-3.3978,2.21547,-2.4445,0.1565,0.503814,-0.0351379,0.0757883,0.499329,-0.363481,-0.696285,0.102171,-0.0346264,0.709612,0.0677867,0.473969,0.0404326,-0.437093,0.0661007,0.0131559,0.896888,0.0941866,0.468196,-0.454347,0.130138,0.990997,0.0314583,0.000467254,
1785340224.191719,-3.46717,2.24432,-2.46416,0.157439,0.505926,-0.0352979,0.0757815,0.499324,-0.363487,-0.696304,0.102161,-0.0346085,0.709596,0.0677831,0.473975,0.0404263,-0.437156,0.0659734,0.0130898,0.896867,0.0941827,0.468184,-0.454349,0.130164,0.990993,0.031464,0.000484198,
1785340224.201735,-3.46534,2.21336,-2.4381,0.157697,0.508153,-0.0351689,0.0757742,0.499305,-0.363493,-0.696428,0.102366,-0.0340917,0.709469,0.0677855,0.473951,0.0404226,-0.437086,0.0660628,0.0131887,0.896893,0.094181,0.468168,-0.454347,0.130228,0.990984,0.0314784,0.000548783,
1785340224.211745,-3.50272,2.17479,-2.43787,0.157324,0.509041,-0.0350189,0.0752995,0.499029,-0.364077,-0.693464,0.103283,-0.0377479,0.71205,0.0677788,0.473968,0.0404074,-0.437188,0.0661211,0.0132635,0.896838,0.0941749,0.468155,-0.45436,0.130257,0.990981,0.031444,0.000511266,
1785340224.221744,-3.45232,2.24551,-2.3978,0.156921,0.508143,-0.0345159,0.0752976,0.499035,-0.364079,-0.693418,0.103006,-0.0386701,0.712086,0.0677805,0.473965,0.0404003,-0.437202,0.0661252,0.0132458,0.896831,0.094174,0.468135,-0.454367,0.130369,0.990966,0.0314602,0.000499518,
1785340224.231632,-3.46697,2.21869,-2.40441,0.156949,0.508793,-0.0342249,0.0753007,0.499021,-0.364087,-0.693418,0.103017,-0.0387552,0.71208,0.0677945,0.47394,0.0404022,-0.437108,0.0660899,0.0131838,0.896881,0.0941779,0.468105,-0.454358,0.130545,0.990941,0.0315185,0.000583063,
1785340224.241723,-3.49374,2.22316,-2.39813,0.157143,0.508579,-0.0343139,0.0753741,0.499111,-0.363866,-0.694429,0.102921,-0.0385609,0.711118,0.0677954,0.47394,0.0403985,-0.437091,0.0662271,0.0132999,0.896877,0.0941668,0.468109,-0.454365,0.130517,0.990945,0.0314995,0.000528864,
1785340224.251714,-3.46964,2.18523,-2.35174,0.155822,0.508196,-0.0346128,0.0753693,0.499102,-0.363859,-0.69452,0.103237,-0.0376692,0.711032,0.0677932,0.473941,0.0404041,-0.437096,0.066097,0.0131725,0.896886,0.0941647,0.46811,-0.454334,0.130581,0.990933,0.0316345,0.000696167,
1785340224.261729,-3.47689,2.20178,-2.38438,0.156347,0.509145,-0.0344469,0.0753526,0.499108,-0.363863,-0.694482,0.103371,-0.0375224,0.711056,0.0677886,0.473942,0.0404077,-0.437098,0.0660851,0.0131856,0.896886,0.094147,0.468114,-0.45434,0.130579,0.990934,0.0315916,0.000638239,
1785340224.271635,-3.44921,2.14798,-2.37126,0.155882,0.509718,-0.0342249,0.0757464,0.499292,-0.36351,-0.69643,0.102498,-0.0340584,0.70945,0.0677759,0.473961,0.040397,-0.437224,0.0662918,0.0133727,0.896806,0.0941355,0.468129,-0.454329,0.130527,0.99094,0.0316369,0.000662359,
1785340224.281631,-3.46941,2.18726,-2.33185,0.155832,0.509442,-0.0345179,0.0757187,0.499307,-0.363503,-0.696396,0.101991,-0.0344192,0.709539,0.0677605,0.473972,0.0404059,-0.437198,0.0661096,0.0132685,0.896834,0.0940888,0.468051,-0.454259,0.131568,0.990782,0.0322492,0.000990336,
1785340224.291709,-3.48017,2.14738,-2.33172,0.155018,0.508302,-0.0343928,0.0757082,0.499348,-0.363481,-0.696301,0.102132,-0.0345701,0.709605,0.067754,0.473967,0.0403985,-0.437213,0.0662661,0.0134051,0.896813,0.0940734,0.468066,-0.45424,0.131616,0.990773,0.0323232,0.00102527,
1785340224.301728,-3.50971,2.15157,-2.33764,0.154277,0.507489,-0.0343798,0.0757022,0.499362,-0.363467,-0.696279,0.102157,-0.0344883,0.709627,0.06775,0.473966,0.0403977,-0.437176,0.0662402,0.0133476,0.896834,0.094021,0.46749,-0.454133,0.134639,0.990386,0.0317111,0.00151949,
1785340224.311709,-3.40791,2.15579,-2.34429,0.15352,0.504037,-0.0347819,0.0752624,0.49924,-0.36377,-0.694259,0.103517,-0.0379799,0.711229,0.0677488,0.473965,0.040393,-0.437192,0.0662808,0.0134305,0.896822,0.00303687,0.410116,-0.426889,0.0358722,0.00262558,0.633647,0.772786,
1785340224.321736,-3.35593,2.13594,-2.3444,0.152892,0.501985,-0.0347949,0.0752612,0.499251,-0.363755,-0.694234,0.103514,-0.0379573,0.711254,0.0677546,0.473925,0.0403843,-0.437049,0.0664673,0.0133162,0.89688,0.00263737,0.410158,-0.42684,0.0362749,0.00309346,0.631722,0.774339,
1785340224.341726,-3.387,2.16852,-2.36973,0.15222,0.500566,-0.0344729,0.0752586,0.499291,-0.363726,-0.694021,0.103674,-0.0378981,0.711442,0.0677535,0.47394,0.0403979,-0.437095,0.0663068,0.0131742,0.896871,0.0938508,0.467858,-0.454389,0.13268,0.990677,0.0308919,-0.000604403,
1785340224.351754,-3.34386,2.14751,-2.363,0.151504,0.49948,-0.0345529,0.0752563,0.499303,-0.363718,-0.693999,0.103637,-0.0379403,0.711467,0.067749,0.473965,0.0403954,-0.437216,0.0662676,0.0134119,0.896812,0.0938507,0.46786,-0.454312,0.132942,0.990631,0.0312472,-0.000168345,
1785340224.361726,-3.29473,2.07527,-2.35657,0.150506,0.497951,-0.0341679,0.0752508,0.499316,-0.363706,-0.693987,0.103675,-0.0378509,0.711478,0.0677482,0.47397,0.0404022,-0.437211,0.0662598,0.0133895,0.896815,0.09385,0.467865,-0.454269,0.133112,0.990604,0.0313673,2.55559e-05,
1785340224.371589,-3.32365,2.09372,-2.34927,0.149756,0.497383,-0.0343359,0.0752416,0.499329,-0.363695,-0.693978,0.103642,-0.0378259,0.711493,0.0677506,0.473953,0.0404169,-0.437052,0.0663021,0.0133691,0.896889,0.0937559,0.467832,-0.454373,0.133933,0.990475,0.0319435,-0.000511906,
1785340224.381644,-3.35729,2.16005,-2.33723,0.151134,0.496757,-0.0349329,0.0751916,0.499347,-0.363674,-0.69399,0.103705,-0.0382218,0.71145,0.0677355,0.473968,0.0404062,-0.437168,0.0664253,0.0134046,0.896824,0.0937393,0.467837,-0.454362,0.134007,0.990462,0.0320349,-0.000490081,
1785340224.391614,-3.31835,2.13043,-2.34991,0.150549,0.496837,-0.0347329,0.075159,0.49935,-0.363678,-0.693898,0.103509,-0.0383353,0.711563,0.067729,0.473951,0.0404022,-0.437077,0.0665838,0.0136925,0.896851,0.0937064,0.467863,-0.454344,0.13388,0.990484,0.0319039,-0.000472757,
1785340224.401594,-3.28504,2.11124,-2.33064,0.15078,0.497482,-0.0347279,0.0751559,0.499346,-0.363681,-0.69389,0.10351,-0.0382803,0.711574,0.0677163,0.473968,0.0403888,-0.437206,0.0665066,0.0136566,0.896795,0.0938024,0.468513,-0.454301,0.13012,0.990985,0.0318913,-0.000375907,
