timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,sensor_x, sensor_y, sensor_z,sensor_qx, sensor_qy, sensor_qz, sensor_qw
1785334349.810427,0.100235,-0.0751495,0.0402284,0.00107384,0.0084424,0.00584114,0.0952724,0.122289,-0.322886,0.984596,0.0704649,0.0411301,0.154641,0.0674217,0.473528,0.0388004,-0.438795,0.0673125,0.0146989,0.895942,0.0469811,0.0827799,-0.207859,0.627924,-0.498394,-0.44557,-0.398474,
1785334349.820412,0.0745163,0.0348969,0.0530472,0.00243783,0.00898433,0.00513613,0.0952947,0.122262,-0.322842,0.984743,0.0691088,0.0414869,0.154223,0.0674219,0.473522,0.0388106,-0.43873,0.0672348,0.01444,0.895984,0.0469964,0.0827108,-0.207834,0.628174,-0.497787,-0.446234,-0.398097,
1785334349.830376,0.101791,-0.0300598,0.0394583,0.00216568,0.00806141,0.00568712,0.0952965,0.122226,-0.322791,0.98471,0.0715935,0.0407533,0.153494,0.0674234,0.47352,0.038806,-0.43878,0.0672146,0.0144279,0.895961,0.0470824,0.0827112,-0.207811,0.628109,-0.497881,-0.446596,-0.397676,
1785334349.840388,0.0821228,-0.0176239,0.0333195,0.00214779,0.00851846,0.00636709,0.0953269,0.122257,-0.322866,0.984555,0.0710255,0.0412958,0.154603,0.0674184,0.473528,0.0388005,-0.438794,0.0673025,0.0147058,0.895943,0.0471342,0.0826781,-0.207759,0.627862,-0.49784,-0.446679,-0.398023,
1785334349.850384,0.129013,0.0530243,0.0584326,0.00362074,0.00791335,0.00632811,0.0953378,0.122256,-0.322873,0.984547,0.0708895,0.0413227,0.15471,0.0674206,0.473522,0.0388088,-0.438734,0.0672259,0.0144593,0.895982,0.0471476,0.0826712,-0.20776,0.627867,-0.497827,-0.446601,-0.398121,
1785334349.860456,0.0940552,-0.0245209,0.058814,0.00243866,0.00777137,0.00651509,0.0953348,0.122258,-0.322873,0.984478,0.0715903,0.0415831,0.154754,0.0674194,0.473524,0.0387961,-0.438802,0.0673696,0.0148995,0.895931,0.0473523,0.0828652,-0.20779,0.626677,-0.499634,-0.444336,-0.400259,
1785334349.870384,0.0560379,0.0855713,0.0452297,0.00431573,0.00856638,0.00648814,0.0953461,0.122265,-0.322877,0.98447,0.0717066,0.0415471,0.154761,0.067428,0.473521,0.0388058,-0.438797,0.0671228,0.0143892,0.89596,0.0473423,0.0828858,-0.207824,0.626915,-0.499625,-0.444212,-0.400036,
1785334349.880436,0.0544357,-0.00863647,0.0385628,0.00346875,0.00844431,0.00650418,0.0953484,0.122268,-0.322886,0.98447,0.0717446,0.0415259,0.154746,0.0674283,0.473522,0.0388044,-0.438806,0.0671196,0.0143749,0.895956,0.0472397,0.0826494,-0.207732,0.627712,-0.497846,-0.446773,-0.398147,
1785334349.900411,0.0751801,0.02388,0.0322223,0.00364077,0.00822735,0.00688714,0.0953581,0.122281,-0.322922,0.984512,0.0719581,0.041194,0.154469,0.0674317,0.473526,0.0387983,-0.438806,0.0673954,0.0149073,0.895927,0.0476174,0.0829368,-0.207829,0.626265,-0.500442,-0.444864,-0.399308,
1785334349.910412,0.0576096,0.0415955,0.0388079,0.00374174,0.0085423,0.00628614,0.0953643,0.122281,-0.32294,0.984587,0.0713957,0.040872,0.154337,0.0674353,0.47352,0.0388076,-0.438788,0.0671043,0.0143581,0.895967,0.0476385,0.0829389,-0.207833,0.626238,-0.500455,-0.445032,-0.399146,
1785334349.920429,0.0503311,0.0674744,0.0453484,0.00413668,0.00912344,0.00634813,0.0953544,0.122299,-0.322935,0.98472,0.0700159,0.0410814,0.154069,0.0674329,0.473519,0.0388043,-0.438771,0.0672364,0.0144764,0.895963,0.0477258,0.0829278,-0.20782,0.625836,-0.500776,-0.445211,-0.399174,
1785334349.930382,0.114639,-0.00656128,0.0508256,0.00398171,0.00768638,0.00612015,0.0953311,0.122305,-0.322959,0.984642,0.0708886,0.0408354,0.154231,0.0674318,0.473517,0.0388114,-0.438735,0.0672557,0.0144812,0.895979,0.0476578,0.0829539,-0.207858,0.626167,-0.500589,-0.445106,-0.399005,
1785334349.940413,0.110954,-0.00726318,0.0452919,0.00296474,0.00772142,0.00564015,0.0952893,0.12236,-0.322983,0.984621,0.0706782,0.0407325,0.154487,0.0674278,0.473527,0.0388081,-0.438738,0.0672292,0.0144846,0.895979,0.0474265,0.0827728,-0.20786,0.627534,-0.498581,-0.447476,-0.396716,
1785334349.950391,0.0841751,-0.00325012,0.0514393,0.00358284,0.00850725,0.00580919,0.0952739,0.122356,-0.322993,0.984625,0.0706864,0.0406916,0.15447,0.0674251,0.473521,0.0388069,-0.438785,0.0670693,0.0143561,0.895971,0.0474214,0.0828751,-0.207884,0.626596,-0.499736,-0.444774,-0.399772,
1785334349.960435,0.0961227,-0.0310516,0.0586729,0.00258374,0.00862443,0.00551414,0.0952423,0.122357,-0.322993,0.984636,0.0705754,0.040726,0.15444,0.0674239,0.473518,0.0388065,-0.438726,0.0672195,0.0144511,0.895987,0.0472074,0.0826768,-0.20787,0.627862,-0.497842,-0.447089,-0.39756,
1785334349.970388,0.0510483,0.0370178,0.0320122,0.00398278,0.00911236,0.00536609,0.0952146,0.122349,-0.322991,0.984627,0.0710525,0.0405169,0.154336,0.0674277,0.47352,0.0388029,-0.438778,0.0672322,0.0144875,0.89596,0.047157,0.0827139,-0.207886,0.628065,-0.497785,-0.446993,-0.39742,
1785334349.980417,0.0978699,0.00511169,0.0651975,0.00286376,0.00848734,0.0052191,0.0952153,0.1224,-0.323011,0.984623,0.0705194,0.0406967,0.154556,0.0674248,0.473526,0.0387986,-0.438786,0.0672387,0.0144907,0.895955,0.0471472,0.08269,-0.207892,0.62779,-0.497915,-0.446853,-0.397847,
1785334349.990378,0.103821,0.028717,0.0390787,0.00316882,0.00855029,0.00502813,0.0951251,0.122337,-0.323029,0.984676,0.0697556,0.0410482,0.154477,0.0674518,0.473537,0.0387945,-0.438894,0.0673563,0.0145607,0.895892,0.0470637,0.0826782,-0.207902,0.627955,-0.497732,-0.44674,-0.397944,
1785334350.000417,0.0932465,-0.00247192,0.045891,0.00257564,0.00865746,0.00498712,0.0951929,0.122339,-0.323012,0.984684,0.0701884,0.0401822,0.154456,0.0674283,0.473517,0.038801,-0.438782,0.0672416,0.0144808,0.895957,0.0470171,0.0826849,-0.207923,0.627813,-0.497849,-0.44643,-0.398369,
1785334350.010382,0.133636,0.0118866,0.0393243,0.0025667,0.00798142,0.00470114,0.0951825,0.122361,-0.32301,0.984685,0.0700144,0.0402676,0.154507,0.067431,0.473525,0.0388035,-0.438802,0.067101,0.0143734,0.89596,0.0471904,0.0828519,-0.207899,0.626997,-0.499011,-0.445305,-0.399458,
1785334350.020407,0.0795364,-0.00436401,0.0525768,0.00248373,0.00917721,0.00474715,0.0950895,0.122331,-0.322995,0.984603,0.0710667,0.0412646,0.154286,0.0674505,0.473539,0.0387972,-0.438826,0.0674681,0.0146498,0.895916,0.0471824,0.0828447,-0.207894,0.626987,-0.499004,-0.445272,-0.399519,
1785334350.030382,0.152626,-0.0296783,0.0654006,0.00207961,0.00790131,0.00465012,0.0950986,0.122332,-0.322998,0.984643,0.0702258,0.0415214,0.154348,0.0674299,0.47352,0.0388079,-0.438733,0.0672519,0.0144766,0.895981,0.0471934,0.0828584,-0.207886,0.626949,-0.499158,-0.445231,-0.399431,
1785334350.040393,0.0844803,-0.0134735,0.033252,0.00218165,0.00899541,0.00501615,0.0952159,0.122383,-0.322973,0.984615,0.0702782,0.0409009,0.154666,0.0674302,0.473525,0.0388074,-0.438733,0.0672254,0.0144656,0.895983,0.0470474,0.0827423,-0.20789,0.628113,-0.497899,-0.44654,-0.39771,
1785334350.050386,0.0497513,-0.00878906,0.020128,0.00238168,0.00911343,0.00519216,0.095232,0.122343,-0.32296,0.984644,0.0701325,0.0409236,0.154542,0.0674527,0.473539,0.038797,-0.438829,0.0674911,0.0146865,0.895912,0.0470396,0.0827286,-0.207883,0.628153,-0.497821,-0.446462,-0.397831,
1785334350.060408,0.106491,-0.00253296,0.0654848,0.00256872,0.00876844,0.00514913,0.0952494,0.122325,-0.322958,0.98461,0.0705424,0.0410453,0.15454,0.0674274,0.473522,0.0388115,-0.438734,0.0672284,0.0144454,0.895982,0.0470492,0.0827211,-0.207864,0.628106,-0.497853,-0.446395,-0.397941,
1785334350.070366,0.0908051,-0.036911,0.0521216,0.00238562,0.00818038,0.0050981,0.0952875,0.122299,-0.322935,0.984677,0.0701411,0.0408148,0.154356,0.0674272,0.473521,0.0388082,-0.438733,0.0672298,0.0144636,0.895982,0.0470568,0.0827151,-0.207855,0.628295,-0.497658,-0.446521,-0.397744,
1785334350.080409,0.0866699,0.0183258,0.0717597,0.00292671,0.00798333,0.00596213,0.0952934,0.122302,-0.322918,0.984644,0.0702795,0.0410189,0.154451,0.0674292,0.473525,0.038808,-0.438792,0.067119,0.0143907,0.895963,0.0471027,0.0827159,-0.207835,0.628192,-0.497769,-0.446589,-0.397692,
1785334350.090414,0.0890121,-0.0315247,0.0394726,0.00215578,0.00794637,0.00602919,0.0953391,0.122264,-0.322906,0.984619,0.0705346,0.040932,0.154513,0.0674345,0.473521,0.0388099,-0.438731,0.067249,0.0144852,0.895982,0.0471217,0.0826996,-0.207817,0.628213,-0.497711,-0.446491,-0.397842,
1785334350.100431,0.0997314,0.0182953,0.045011,0.00343776,0.00722027,0.0061112,0.0953291,0.122214,-0.322803,0.984599,0.0730108,0.041033,0.153464,0.0674318,0.473524,0.0388019,-0.438792,0.0673234,0.0147055,0.895942,0.0471659,0.0826663,-0.207762,0.627935,-0.497719,-0.446613,-0.398134,
1785334350.110404,0.106422,0.0392151,0.0257101,0.00364077,0.00789845,0.00635409,0.0953633,0.122271,-0.322889,0.98454,0.0710085,0.0411811,0.154732,0.0674264,0.473525,0.0388057,-0.438788,0.0670884,0.0143503,0.895968,0.0473261,0.0828916,-0.207835,0.627051,-0.499491,-0.444157,-0.400052,
1785334350.120453,0.0875931,0.0310822,0.0582447,0.0034188,0.0073514,0.00627214,0.0953847,0.122275,-0.322869,0.984487,0.0715716,0.0412852,0.154785,0.0674292,0.473522,0.0388078,-0.438794,0.0671068,0.0143768,0.895963,0.0473671,0.0828688,-0.207791,0.626814,-0.499535,-0.444288,-0.400221,
1785334350.130382,0.0804214,0.0615387,0.0120173,0.00444579,0.00767946,0.00624013,0.09538,0.122284,-0.322873,0.984424,0.0721264,0.0414557,0.154879,0.0674311,0.473519,0.0388088,-0.43875,0.0671337,0.0143867,0.895982,0.0473961,0.0828863,-0.207816,0.626907,-0.49966,-0.444226,-0.399988,
1785334350.140425,0.139656,-0.0524292,0.0317872,0.00288475,0.00703537,0.00625718,0.0953878,0.122284,-0.322866,0.984412,0.0723413,0.0413929,0.154878,0.067454,0.473543,0.0387991,-0.438849,0.0673496,0.014569,0.895915,0.0472445,0.0826709,-0.207742,0.627877,-0.49782,-0.446687,-0.398015,
1785334350.150391,0.0398178,0.000900269,0.0647874,0.0032686,0.00860429,0.00540209,0.095373,0.122289,-0.322877,0.984419,0.0722019,0.0413791,0.154897,0.0674536,0.47354,0.0388028,-0.438839,0.0673402,0.014542,0.895921,0.0475913,0.0829426,-0.20781,0.626378,-0.50041,-0.444736,-0.399312,
1785334350.160436,0.0769272,0.00138855,0.0257769,0.00327384,0.0084554,0.00598919,0.0953547,0.122255,-0.322892,0.98454,0.0710833,0.0411411,0.154712,0.06743,0.473518,0.0388044,-0.43878,0.0672164,0.0144499,0.89596,0.0476192,0.0829189,-0.20778,0.626122,-0.500453,-0.444918,-0.399457,
1785334350.170396,0.0357437,-0.0330811,6.69956e-05,0.00258875,0.00850832,0.00588512,0.0953294,0.12226,-0.322894,0.9845,0.0716509,0.0413104,0.154659,0.0674385,0.47352,0.0388035,-0.438776,0.0672446,0.0144721,0.89596,0.0474351,0.082724,-0.207744,0.627248,-0.498656,-0.447258,-0.39732,
1785334350.180386,0.0405579,-0.0163574,0.0261924,0.00267386,0.00858736,0.00569314,0.0953337,0.122264,-0.3229,0.984612,0.0708586,0.040739,0.154462,0.0674421,0.473524,0.0388082,-0.438795,0.0671139,0.0143778,0.895962,0.0473831,0.0828771,-0.207792,0.626668,-0.499678,-0.444477,-0.400062,
1785334350.190387,0.0845566,-0.0147705,0.0388815,0.00275576,0.00749934,0.00582719,0.0952808,0.12227,-0.322899,0.984641,0.0705805,0.0408099,0.154387,0.0674355,0.473519,0.0388097,-0.438796,0.0671062,0.0143561,0.895962,0.0471697,0.082676,-0.207771,0.627836,-0.497883,-0.44678,-0.397896,
1785334350.200375,0.0765762,-0.0514984,0.0388443,0.00239468,0.00782931,0.00511307,0.0952596,0.122299,-0.322926,0.984587,0.0708917,0.0408761,0.15457,0.0674327,0.473536,0.0388077,-0.438808,0.0669426,0.0139303,0.895976,0.0471049,0.0827019,-0.207825,0.628214,-0.497749,-0.446669,-0.397592,
1785334350.220433,0.0696106,-0.0423431,0.00675464,0.00219953,0.00839829,0.00521207,0.0952553,0.122315,-0.322927,0.984608,0.070615,0.0407183,0.154605,0.0674335,0.473523,0.0387999,-0.43878,0.0672482,0.0144934,0.895958,0.0471059,0.0827112,-0.207835,0.628181,-0.497795,-0.446726,-0.397524,
1785334350.230384,0.158752,-0.0148163,0.0129285,0.00259459,0.00770926,0.0048871,0.0952474,0.122308,-0.32293,0.984615,0.0705474,0.0407348,0.154586,0.0674304,0.47352,0.0388096,-0.43875,0.0671072,0.0143649,0.895985,0.0470747,0.0827118,-0.20784,0.628265,-0.497722,-0.446686,-0.397527,
1785334350.240408,0.12133,-0.0316772,0.0454988,0.00250173,0.00823236,0.00466114,0.0952155,0.122314,-0.322933,0.98465,0.0699936,0.0408624,0.154582,0.0674305,0.473522,0.0388015,-0.438782,0.0672319,0.01446,0.895958,0.047061,0.0827183,-0.207846,0.62825,-0.497735,-0.446608,-0.397621,
1785334350.250376,0.061142,-0.0100098,0.0391238,0.00279665,0.00899732,0.00475109,0.0952305,0.122322,-0.322927,0.984619,0.070342,0.0407455,0.154654,0.0674364,0.473522,0.0388061,-0.438799,0.0671155,0.0143671,0.89596,0.0470556,0.0827202,-0.20785,0.628114,-0.497887,-0.446481,-0.397789,
1785334350.260418,0.0959778,-0.0254974,0.0523458,0.00227869,0.00825131,0.00492114,0.0952151,0.12231,-0.322923,0.9846,0.0704882,0.0409293,0.154659,0.0674385,0.473516,0.0388063,-0.438797,0.0671286,0.0143789,0.89596,0.0470546,0.0827064,-0.207844,0.628282,-0.497687,-0.446666,-0.397566,
1785334350.270379,0.111153,-0.0161896,0.0525875,0.0021528,0.00796533,0.00549912,0.0952303,0.122311,-0.32292,0.984619,0.0703479,0.0407668,0.154646,0.0674613,0.473536,0.0387985,-0.438883,0.0673601,0.0145402,0.895898,0.0470622,0.0827081,-0.207836,0.628255,-0.497715,-0.446666,-0.397574,
1785334350.280450,0.0821457,-0.0463715,0.0327396,0.00208366,0.00789332,0.0052011,0.0952466,0.122313,-0.322924,0.984615,0.0705081,0.0407229,0.154605,0.0674337,0.473523,0.0388083,-0.438737,0.0672459,0.014479,0.895979,0.0470527,0.0827104,-0.207836,0.628314,-0.497664,-0.446607,-0.397609,
1785334350.290377,0.114769,-0.0819092,0.065239,0.00179565,0.00792027,0.00530511,0.0952686,0.122274,-0.322905,0.984628,0.0706067,0.0408666,0.154444,0.0674298,0.473519,0.0388047,-0.438789,0.0672419,0.0144806,0.895954,0.0471451,0.0826784,-0.207778,0.627876,-0.497832,-0.446804,-0.397872,
1785334350.300452,0.0418091,-0.0616913,0.0588782,0.00208068,0.00857043,0.00573713,0.0952867,0.122275,-0.322895,0.984637,0.0706164,0.040839,0.15439,0.0674307,0.47352,0.0388074,-0.438795,0.0671126,0.0143779,0.895962,0.0471198,0.0827068,-0.207815,0.628199,-0.49778,-0.446668,-0.397578,
1785334350.310382,0.0995789,0.0177155,0.0321844,0.00335777,0.00784433,0.00578713,0.0952934,0.122298,-0.322919,0.984517,0.0715612,0.0406124,0.154779,0.0674301,0.473525,0.0388054,-0.438779,0.0672382,0.0144844,0.895959,0.04716,0.0826825,-0.207765,0.627911,-0.4978,-0.446782,-0.39788,
1785334350.320459,0.0794373,-0.0800934,0.051626,0.00240266,0.00779629,0.00564015,0.0953161,0.122262,-0.322903,0.984615,0.0708738,0.0407258,0.154439,0.0674311,0.473525,0.0388051,-0.438775,0.0672406,0.0144897,0.89596,0.0471688,0.0826804,-0.207762,0.627911,-0.49782,-0.446737,-0.397907,
1785334350.330376,0.0901947,0.0131683,0.058238,0.0032407,0.00757134,0.00587118,0.0953302,0.122232,-0.322858,0.98476,0.0694731,0.0411252,0.154044,0.067458,0.473539,0.0388016,-0.438892,0.0673584,0.0145597,0.895893,0.0473574,0.0828719,-0.207786,0.626705,-0.499647,-0.444367,-0.400164,
1785334350.340407,0.0901108,-0.0153198,0.026413,0.00224578,0.00756133,0.00592613,0.0953455,0.122204,-0.322801,0.984721,0.0719728,0.0403646,0.153346,0.0674472,0.473523,0.038809,-0.43879,0.0671252,0.0143744,0.895964,0.047633,0.082933,-0.20776,0.625999,-0.500593,-0.444958,-0.399431,
1785334350.350378,0.082634,0.0164337,0.0716829,0.00291276,0.0075264,0.00629717,0.0953514,0.12225,-0.322878,0.984586,0.0708904,0.0408631,0.154579,0.0674474,0.473523,0.0388093,-0.438797,0.0671165,0.0143732,0.895961,0.047384,0.0828666,-0.207769,0.626715,-0.49963,-0.444398,-0.400135,
1785334350.360373,0.0263519,-0.0376282,0.0261209,0.00247169,0.00823545,0.00596917,0.0953458,0.122245,-0.32288,0.984535,0.0710687,0.0410817,0.154763,0.0674635,0.473535,0.0387997,-0.438891,0.0673503,0.0145411,0.895895,0.0474345,0.0827205,-0.207723,0.627272,-0.498693,-0.447221,-0.397276,
1785334350.370379,0.11364,0.0293121,0.0451441,0.00332677,0.00694931,0.00592721,0.0953461,0.122239,-0.322872,0.984549,0.0711943,0.041045,0.154629,0.0674631,0.473537,0.0387996,-0.438887,0.0673696,0.0145738,0.895895,0.0471856,0.082655,-0.207733,0.627907,-0.497779,-0.446572,-0.398148,
1785334350.380412,0.0828247,-0.0452271,0.0387225,0.0026747,0.00763845,0.00611115,0.0953402,0.122249,-0.322867,0.984475,0.0719221,0.0413267,0.154687,0.0674397,0.473521,0.0388055,-0.4388,0.0671198,0.0143876,0.895959,0.047258,0.0826688,-0.207713,0.627699,-0.498007,-0.44673,-0.398015,
1785334350.390377,0.0508499,0.0102692,0.0258067,0.00315273,0.00785935,0.00581515,0.0953475,0.122241,-0.322874,0.984572,0.0711043,0.040938,0.154551,0.0674383,0.473518,0.0388082,-0.438733,0.0672431,0.0144862,0.895981,0.0474421,0.0828623,-0.207745,0.626463,-0.499874,-0.444455,-0.400164,
1785334350.400448,0.0791245,0.0488129,0.0452042,0.00352275,0.00731838,0.00566816,0.0953339,0.122238,-0.322875,0.984583,0.0710469,0.0409469,0.154505,0.0674336,0.47352,0.038805,-0.438784,0.067233,0.0144727,0.895957,0.0473641,0.0828574,-0.207768,0.626665,-0.499649,-0.444328,-0.400268,
1785334350.410398,0.0428391,0.0207672,0.0260088,0.00304067,0.00782037,0.0057261,0.0953324,0.12225,-0.322881,0.984616,0.0707629,0.0407857,0.15447,0.0674327,0.473524,0.0388087,-0.438809,0.0671018,0.0143718,0.895956,0.0471672,0.0826653,-0.207739,0.627912,-0.497799,-0.446653,-0.398025,
1785334350.420451,0.0584412,-0.0613403,0.0586238,0.00208259,0.0078963,0.00521505,0.0953222,0.122252,-0.322886,0.984615,0.0707666,0.0407953,0.154469,0.0674348,0.473525,0.0388069,-0.43878,0.0672108,0.0144502,0.895961,0.0471659,0.0826716,-0.207745,0.627892,-0.4978,-0.446707,-0.397996,
1785334350.430394,0.0909424,-0.0420074,0.0585849,0.00226665,0.00755441,0.00543308,0.0953198,0.122224,-0.322854,0.98476,0.069476,0.0411468,0.154038,0.0674387,0.473518,0.0388115,-0.438796,0.067115,0.0143496,0.895962,0.0471664,0.08267,-0.207748,0.627849,-0.497871,-0.44668,-0.398004,
1785334350.440509,0.0692749,-0.0313416,0.0390201,0.00259066,0.00840831,0.00518608,0.0952863,0.122276,-0.322883,0.984631,0.0705129,0.0408804,0.154464,0.0674336,0.473525,0.0388107,-0.438803,0.0671164,0.0143736,0.895958,0.0471492,0.0826758,-0.207755,0.627854,-0.497843,-0.44676,-0.397941,
1785334350.450386,0.109627,-0.0283508,0.0197234,0.00218356,0.00772834,0.00492215,0.0952742,0.122275,-0.322891,0.984632,0.0704944,0.0408892,0.154462,0.067386,0.473502,0.0388223,-0.438661,0.0667773,0.0141126,0.896057,0.0471395,0.0826848,-0.207768,0.62789,-0.497857,-0.446761,-0.397867,
1785334350.460443,0.087944,0.050293,0.0523114,0.00302482,0.00784826,0.00517416,0.0952656,0.122268,-0.322895,0.98464,0.0705458,0.0408567,0.154398,0.0674288,0.47352,0.0388059,-0.438795,0.0672345,0.0144657,0.895951,0.0470734,0.0827069,-0.207816,0.628267,-0.497735,-0.446572,-0.397636,
1785334350.470377,-0.00257111,-0.0509033,0.0590193,0.00197768,0.0086683,0.0050692,0.0952404,0.122314,-0.322936,0.98448,0.0716239,0.0407106,0.154956,0.0674314,0.473519,0.0388141,-0.438752,0.0671036,0.0143554,0.895984,0.047102,0.0827029,-0.207813,0.628146,-0.497829,-0.446666,-0.397603,
1785334350.480378,0.09552,0.034668,0.0457084,0.0029428,0.00789034,0.00502014,0.0952447,0.122304,-0.322909,0.984593,0.0706639,0.0409207,0.154626,0.0674336,0.473522,0.0388074,-0.438805,0.0671141,0.0143756,0.895957,0.0471455,0.0826854,-0.207776,0.627852,-0.497888,-0.446864,-0.39777,
1785334350.490373,0.0635605,-0.0489807,0.0392766,0.0019877,0.0079664,0.00478816,0.0952365,0.122297,-0.322916,0.984595,0.0706054,0.0409272,0.154636,0.0674347,0.473517,0.0388089,-0.438801,0.0671318,0.0143817,0.895958,0.0470955,0.0827033,-0.207826,0.628171,-0.497827,-0.446666,-0.397567,
1785334350.500416,0.11544,-0.0708313,0.0457783,0.00169158,0.00753832,0.00495911,0.0952442,0.122304,-0.322908,0.984617,0.0703359,0.040781,0.154656,0.0674343,0.473517,0.0388078,-0.438784,0.0672242,0.0144341,0.895958,0.0471439,0.0826743,-0.207774,0.627833,-0.497873,-0.446858,-0.397826,
1785334350.510377,-0.0068512,0.0129089,0.0263047,0.00275362,0.0084703,0.00517213,0.0952554,0.122312,-0.322908,0.984612,0.070386,0.0407537,0.154675,0.067443,0.473518,0.038806,-0.43878,0.0672583,0.0144762,0.895957,0.047123,0.0827102,-0.207822,0.628126,-0.497868,-0.446719,-0.397526,
1785334350.520500,0.117599,0.0207367,0.0129185,0.00295472,0.00740147,0.00536412,0.0952828,0.122277,-0.322913,0.984631,0.0708471,0.0407425,0.154343,0.0674456,0.473523,0.0388104,-0.438794,0.0671149,0.0143579,0.895963,0.0471254,0.0827178,-0.207822,0.628166,-0.497857,-0.446694,-0.397505,
1785334350.540425,0.0881882,-0.0246735,0.0457654,0.00236475,0.00795829,0.00551009,0.0952854,0.122295,-0.322925,0.984518,0.0715757,0.0405782,0.154773,0.0674359,0.473522,0.0388087,-0.438781,0.0672236,0.0144519,0.895959,0.0471725,0.0826771,-0.207768,0.627898,-0.497828,-0.446819,-0.397824,
1785334350.550382,0.0470657,-0.0363922,0.0455163,0.00247562,0.00801921,0.00536209,0.0953075,0.122284,-0.322888,0.984627,0.0706093,0.0408076,0.154464,0.0674368,0.473524,0.0388108,-0.438791,0.0670976,0.0143754,0.895965,0.0471811,0.0826746,-0.207759,0.627912,-0.497797,-0.446838,-0.397819,
1785334350.560477,0.0724106,0.0160828,0.0516391,0.00334585,0.00763535,0.00570512,0.0953176,0.122251,-0.322902,0.984618,0.0708649,0.0407276,0.154426,0.0674333,0.473519,0.0388111,-0.438791,0.0670929,0.0143598,0.895966,0.0471508,0.0826933,-0.207797,0.628201,-0.497783,-0.446691,-0.397546,
1785334350.570377,0.0891266,-0.0242767,0.0390925,0.00244689,0.00732338,0.00609219,0.0953309,0.122228,-0.322862,0.984754,0.0695715,0.0410626,0.154055,0.067431,0.473519,0.0388168,-0.438743,0.067091,0.0143541,0.89599,0.047185,0.0826625,-0.207752,0.627926,-0.497795,-0.446782,-0.397862,
1785334350.580404,0.0777054,0.0166931,0.0519607,0.00292075,0.00707829,0.00587416,0.0953273,0.122253,-0.322892,0.98461,0.0708659,0.0407118,0.154476,0.0674329,0.473523,0.0388062,-0.43878,0.0672515,0.0145018,0.895957,0.0474505,0.0828755,-0.207756,0.626448,-0.499906,-0.444562,-0.400027,
1785334350.590364,0.101021,-0.0302277,0.0450165,0.0027498,0.00657535,0.00599015,0.0953517,0.122231,-0.322848,0.984753,0.0695109,0.0410902,0.154081,0.0674437,0.473521,0.0388099,-0.438793,0.0671306,0.0143961,0.895961,0.0472618,0.0826669,-0.207717,0.627698,-0.497988,-0.446868,-0.397884,
1785334350.600498,0.0707321,0.038208,0.0130293,0.00313568,0.00765026,0.00570112,0.0953414,0.122238,-0.322879,0.984582,0.0710869,0.0408789,0.154512,0.0674465,0.473516,0.0388135,-0.43879,0.0671221,0.0143943,0.895964,0.0473952,0.082867,-0.207772,0.626657,-0.499735,-0.444396,-0.400099,
1785334350.610352,0.0907593,-0.0454559,0.0581307,0.00266886,0.00730741,0.00584614,0.0953451,0.122242,-0.322877,0.984619,0.0707569,0.0407797,0.154455,0.0674487,0.473519,0.038811,-0.438792,0.067136,0.0143795,0.895962,0.0471883,0.082658,-0.207735,0.627888,-0.497791,-0.446691,-0.398031,
1785334350.620371,0.0659714,-0.0173798,0.0454183,0.00265956,0.00757241,0.00541413,0.0953543,0.122228,-0.32284,0.98476,0.0694388,0.0411171,0.154062,0.0674496,0.473522,0.0388109,-0.43879,0.0671399,0.0143829,0.895963,0.0471805,0.0826597,-0.207736,0.627943,-0.497755,-0.446743,-0.39793,
1785334350.630382,0.0597687,0.0190125,0.0325346,0.00294578,0.00776637,0.00538415,0.0953413,0.122242,-0.322875,0.98462,0.0707542,0.0407924,0.154446,0.0674491,0.473534,0.0388084,-0.438851,0.06696,0.0139363,0.895953,0.0473654,0.0828658,-0.207772,0.626704,-0.499666,-0.444364,-0.400145,
1785334350.640467,0.0924301,-0.0197296,0.0323534,0.00256264,0.00716543,0.00532311,0.0953384,0.122243,-0.322877,0.984619,0.0707221,0.0407712,0.154475,0.0674524,0.47352,0.0388125,-0.438789,0.0671292,0.0143955,0.895964,0.0471842,0.0826677,-0.207736,0.627848,-0.497865,-0.446695,-0.397997,
1785334350.650386,0.0916977,-0.0355225,0.0258777,0.00247967,0.0075444,0.0054301,0.0953295,0.122249,-0.32288,0.984611,0.0707744,0.0407803,0.154494,0.0674506,0.473523,0.0388108,-0.438792,0.0671417,0.0143896,0.895961,0.0471743,0.0826737,-0.207742,0.627891,-0.497856,-0.446712,-0.397921,
1785334350.660510,0.073967,-0.0335846,0.0388515,0.00257266,0.00760937,0.00551414,0.0953214,0.122242,-0.322882,0.984619,0.0707388,0.0407627,0.154465,0.0674719,0.473539,0.0388046,-0.43888,0.0673657,0.0145455,0.895899,0.0471681,0.0826729,-0.207745,0.627857,-0.497889,-0.446669,-0.397982,
1785334350.670399,0.0926132,-0.0343475,0.0332851,0.00155163,0.00740743,0.00519311,0.0953251,0.122224,-0.32285,0.984762,0.0693934,0.0411188,0.154069,0.0674728,0.473539,0.0388035,-0.438882,0.0673604,0.0145622,0.895898,0.0473155,0.0829017,-0.207823,0.626912,-0.499736,-0.444167,-0.399951,
