Timestamp,Fx,Fy,Fz,Tx,Ty,Tz,FemurPosX,FemurPosY,FemurPosZ,FemurQuatW,FemurQuatX,FemurQuatY,FemurQuatZ,TibiaPosX,TibiaPosY,TibiaPosZ,TibiaQuatW,TibiaQuatX,TibiaQuatY,TibiaQuatZ,Flexion,Adduction,Rotation,Anterior_Posterior,Medial_Lateral,Proximal_Distal,Medial_Joint_Gap,Lateral_Joint_Gap,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
0.0641787052154541,-3.2500828524330605,7.944498398148872,-12.904236066526003,-0.7166773246017729,-1.0469485485051246,-0.0314402140741872,-0.304452,0.267681,0.264064,0.306002,0.658739,0.39787,-0.560469,-0.501691,0.249457,-0.282671,0.617064,0.315533,0.5024,-0.516977,37.82071513225762,-2.5311793859903737,12.154225438615397,4.124608569132928,-5.127457216531639,-10.210686140350258,10.391110087814289,21.7579046086772,-5.09799,-8.15792,-0.15729,-2.76514,-0.995857,-0.569899,0.135848,-0.293835,0.134274,0.469827,-0.536953,0.687688,-0.326259,0.269587,0.247963,0.646189,0.401269,-0.571981,0.307018,-0.590712,0.0188319,-0.32635,-0.0991818,0.371421,0.802876,0.455632,
0.065140962600708,-3.2500828524330605,7.944498398148872,-12.904236066526003,-0.7166773246017729,-1.0469485485051246,-0.0314402140741872,-0.304452,0.267681,0.264064,0.306002,0.658739,0.39787,-0.560469,-0.501691,0.249457,-0.282671,0.617064,0.315533,0.5024,-0.516977,37.82071513225762,-2.5311793859903737,12.154225438615397,4.124608569132928,-5.127457216531639,-10.210686140350258,10.391110087814289,21.7579046086772,-8.16163,-12.3827,0.400376,1.3276,2.26338,-0.449999,0.386485,-0.205795,0.516744,0.567858,-0.402694,0.498348,-0.300678,0.264552,0.267075,0.674798,0.386573,-0.552054,0.300741,-0.48673,0.349005,-0.311936,0.113356,-0.0174339,0.775433,0.620927,
0.0759413242340087,-6.175913468175106,12.62747087809451,-8.175093386652438,-1.2751674967043654,-1.620179945423973,-1.3620271912218254,-0.304506,0.268022,0.262299,0.299931,0.648664,0.405635,-0.569857,-0.562836,0.345979,-0.209516,0.54736,0.374383,0.655048,-0.362142,14.009271017387874,-3.723701576697412,0.1234535431080541,-0.2456126930434923,3.732858268909631,-1.5608553872581865,3.7322147774496974,7.63573702771285,-4.34305,-8.18831,-0.9954,-2.43813,-0.684462,-0.58123,0.134781,-0.291588,0.135535,0.463341,-0.57357,0.661787,-0.325476,0.268829,0.247023,0.644078,0.401682,-0.577194,0.301101,-0.610048,0.0191972,-0.319859,-0.0810149,0.398102,0.781625,0.473301,
0.0768957138061523,-6.175913468175106,12.62747087809451,-8.175093386652438,-1.2751674967043654,-1.620179945423973,-1.3620271912218254,-0.304506,0.268022,0.262299,0.299931,0.648664,0.405635,-0.569857,-0.562836,0.345979,-0.209516,0.54736,0.374383,0.655048,-0.362142,14.009271017387874,-3.723701576697412,0.1234535431080541,-0.2456126930434923,3.732858268909631,-1.5608553872581865,3.7322147774496974,7.63573702771285,-0.400162,-12.231,-0.699205,-2.34696,-0.564325,-0.456113,0.0955241,-0.30109,0.164241,0.358945,-0.586549,0.707209,-0.303052,0.268152,0.265178,0.684031,0.361644,-0.531614,0.344531,-0.481713,-0.0208045,-0.326297,-0.190706,0.39228,0.74861,0.499331,
0.087062120437622,-3.23455750959945,7.884231728520089,-12.83806694677165,-0.7102448368069569,-1.0461497481027315,-0.0322343224532529,-0.304438,0.267718,0.264057,0.306272,0.65934,0.396955,-0.560264,-0.501812,0.249433,-0.28269,0.617501,0.314763,0.503121,-0.516222,37.763539895457896,-2.6093368004751816,11.899133569587136,4.049526608189803,-4.977554909274332,-10.054304860308218,10.37432732607967,21.574433497755983,0.311796,-13.003,-0.605716,-2.75948,0.602066,-0.55549,0.138482,-0.296298,0.157256,0.410688,-0.59255,0.674901,-0.323946,0.268728,0.251361,0.642348,0.410593,-0.576977,0.293087,-0.585672,0.0238005,-0.324166,-0.12199,0.383749,0.758658,0.512146,
0.0881032943725586,-3.23455750959945,7.884231728520089,-12.83806694677165,-0.7102448368069569,-1.0461497481027315,-0.0322343224532529,-0.304438,0.267718,0.264057,0.306272,0.65934,0.396955,-0.560264,-0.501812,0.249433,-0.28269,0.617501,0.314763,0.503121,-0.516222,37.763539895457896,-2.6093368004751816,11.899133569587136,4.049526608189803,-4.977554909274332,-10.054304860308218,10.37432732607967,21.574433497755983,0.311796,-13.003,-0.605716,-2.75948,0.602066,-0.55549,0.138482,-0.296298,0.157256,0.410688,-0.59255,0.674901,-0.323946,0.268728,0.251361,0.642348,0.410593,-0.576977,0.293087,-0.585672,0.0238005,-0.324166,-0.12199,0.383749,0.758658,0.512146,
0.0923070907592773,9.967912231948462,-6.392407991852902,-6.08772694937966,3.354368504438335,0.1881761188141853,-4.035667444512042,-0.307388,0.271509,0.264227,0.35239,0.676989,0.369016,-0.53041,-0.436689,-0.0803102,-0.21511,0.752757,-0.0856612,0.168293,-0.630632,97.31842589956445,-3.4089193964249507,2.296472075051048,-3.662706113940331,-4.689351882273726,-34.95079775413325,42.20840910644039,45.28698000233586,7.42826,-19.1287,-1.10756,-5.44157,-0.149216,-0.499079,-0.0496811,-0.233271,-0.0668231,0.235104,-0.631318,0.736002,-0.313876,0.271977,0.256451,0.650259,0.396157,-0.559802,0.326871,-0.509412,-0.169695,-0.193575,-0.284899,0.607144,0.63292,0.386809,
0.093278169631958,9.967912231948462,-6.392407991852902,-6.08772694937966,3.354368504438335,0.1881761188141853,-4.035667444512042,-0.307388,0.271509,0.264227,0.35239,0.676989,0.369016,-0.53041,-0.436689,-0.0803102,-0.21511,0.752757,-0.0856612,0.168293,-0.630632,97.31842589956445,-3.4089193964249507,2.296472075051048,-3.662706113940331,-4.689351882273726,-34.95079775413325,42.20840910644039,45.28698000233586,-3.24741,0.66337,-0.685788,-0.789024,-0.0592435,-0.486349,0.289713,-0.279598,0.392486,0.521161,-0.476994,0.588917,-0.320036,0.268578,0.251598,0.670243,0.374704,-0.545733,0.335479,-0.524008,0.220179,-0.368415,0.0050569,0.134936,0.800869,0.583417,
0.1096613407135009,-3.2112317477345886,7.882188152602809,-12.770926265267898,-0.7090847359425874,-1.047326293833561,-0.0331710820556191,-0.304465,0.267684,0.264047,0.306442,0.658781,0.396897,-0.560868,-0.501835,0.249345,-0.282655,0.617149,0.315417,0.503723,-0.515657,37.580289697027546,-2.5232328628116782,11.904779686290809,4.3190357797836985,-5.470424034221235,-10.568091821690237,10.537065111250662,22.14259567254772,-3.31312,0.486927,-0.656838,-0.721363,-0.0669165,-0.487812,0.285538,-0.281577,0.384724,0.518224,-0.479674,0.594428,-0.320055,0.268607,0.251568,0.670048,0.37496,-0.545613,0.33578,-0.525567,0.214651,-0.369075,0.00254127,0.141827,0.80073,0.581989,
0.1106352806091308,-3.2112317477345886,7.882188152602809,-12.770926265267898,-0.7090847359425874,-1.047326293833561,-0.0331710820556191,-0.304465,0.267684,0.264047,0.306442,0.658781,0.396897,-0.560868,-0.501835,0.249345,-0.282655,0.617149,0.315417,0.503723,-0.515657,37.580289697027546,-2.5232328628116782,11.904779686290809,4.3190357797836985,-5.470424034221235,-10.568091821690237,10.537065111250662,22.14259567254772,0.931208,-12.0036,1.27529,-3.66248,-1.26682,-0.536862,0.247492,-0.28841,0.286396,0.535694,-0.442191,0.659906,-0.323693,0.269941,0.251467,0.653389,0.4016,-0.561856,0.310029,-0.554923,0.152846,-0.363987,-0.0416532,0.196863,0.853511,0.480655,
0.1169431209564209,-6.011962309609256,12.730567213166069,-8.252549796353785,-1.221844131176281,-1.6555718672415227,-1.368175241073328,-0.30448,0.267993,0.262293,0.300956,0.648739,0.406305,-0.568753,-0.564004,0.344977,-0.209821,0.548427,0.372404,0.654978,-0.362694,14.228833223594169,-3.87155641093822,0.1811800643380996,-0.8330406169292619,5.357010675630045,-1.1640932707380394,2.5929820719869885,7.294984745917057,-11.8164,-9.51795,1.287,-2.79316,1.63275,-0.416175,0.0809721,-0.303155,0.19459,0.29341,-0.605767,0.713507,-0.304816,0.269433,0.266318,0.685804,0.366898,-0.528256,0.340593,-0.444125,-0.0358116,-0.324021,-0.240077,0.361749,0.703405,0.56278,
0.1178960800170898,-6.011962309609256,12.730567213166069,-8.252549796353785,-1.221844131176281,-1.6555718672415227,-1.368175241073328,-0.30448,0.267993,0.262293,0.300956,0.648739,0.406305,-0.568753,-0.564004,0.344977,-0.209821,0.548427,0.372404,0.654978,-0.362694,14.228833223594169,-3.87155641093822,0.1811800643380996,-0.8330406169292619,5.357010675630045,-1.1640932707380394,2.5929820719869885,7.294984745917057,9.3004,-14.258,0.186782,-3.30803,-0.423121,-0.591454,0.220236,-0.281663,0.215884,0.503439,-0.531531,0.646079,-0.332241,0.263364,0.276033,0.569748,-0.493438,0.531156,0.387014,-0.621811,0.114575,-0.334281,-0.0433613,0.312099,0.807585,0.498518,
0.1218364238739013,-8.412626154672006,11.670475253174102,-19.690074783046896,-0.9933594928569351,-1.9147551564297776,-0.5599835575018085,-0.304872,0.271475,0.26609,0.363677,0.684817,0.357811,-0.520323,-0.460096,0.0787174,-0.295884,0.742324,0.0978179,0.415123,-0.516778,58.96670295297878,-4.758248446733283,-5.727563187391072,7.62738266399705,-0.118563054815528,-17.790651510945086,31.0807579776486,30.65883628456833,-4.96177,-8.45151,-0.266165,-2.68056,-0.995429,-0.571223,0.135962,-0.293756,0.132497,0.470527,-0.54581,0.680544,-0.326221,0.269542,0.247772,0.64599,0.401015,-0.572809,0.306224,-0.591365,0.019516,-0.326466,-0.0942698,0.371172,0.806459,0.450521,
0.1227548122406005,-8.412626154672006,11.670475253174102,-19.690074783046896,-0.9933594928569351,-1.9147551564297776,-0.5599835575018085,-0.304872,0.271475,0.26609,0.363677,0.684817,0.357811,-0.520323,-0.460096,0.0787174,-0.295884,0.742324,0.0978179,0.415123,-0.516778,58.96670295297878,-4.758248446733283,-5.727563187391072,7.62738266399705,-0.118563054815528,-17.790651510945086,31.0807579776486,30.65883628456833,-5.09763,-11.3156,-1.7064,-0.65259,1.59223,-0.452393,0.164307,-0.306375,0.268044,0.383204,-0.599808,0.649259,-0.301889,0.266812,0.265689,0.678543,0.373131,-0.544565,0.322181,-0.494706,0.0605433,-0.350384,-0.106636,0.320457,0.720753,0.605352,
0.131929874420166,-3.2417183052391683,7.856227003314593,-12.787630915258225,-0.7033465059468705,-1.0440544015258415,-0.0282354355344253,-0.304424,0.267701,0.264062,0.305674,0.659357,0.397001,-0.560537,-0.501912,0.249295,-0.282683,0.617914,0.313641,0.503636,-0.515909,37.85955396405296,-2.596519380918946,11.733240340251331,4.150907214479805,-5.699990989496616,-10.118478048568672,10.132813363372264,21.984330725530157,1.53413,-4.3858,-0.279279,-1.226,-0.586539,-0.476495,0.347571,-0.234951,0.467563,0.579933,-0.336957,0.57578,-0.328148,0.271059,0.248182,0.677709,0.35625,-0.534458,0.357982,-0.495226,0.2978,-0.344158,0.0486801,-0.0150772,0.846273,0.530307,
0.1328942775726318,-3.2417183052391683,7.856227003314593,-12.787630915258225,-0.7033465059468705,-1.0440544015258415,-0.0282354355344253,-0.304424,0.267701,0.264062,0.305674,0.659357,0.397001,-0.560537,-0.501912,0.249295,-0.282683,0.617914,0.313641,0.503636,-0.515909,37.85955396405296,-2.596519380918946,11.733240340251331,4.150907214479805,-5.699990989496616,-10.118478048568672,10.132813363372264,21.984330725530157,-6.32605,-4.79323,-0.852053,0.76918,-0.449911,-0.514018,0.330296,-0.241604,0.423608,0.588059,-0.400998,0.560307,-0.321846,0.271316,0.247322,0.655546,0.370855,-0.559084,0.346629,-0.547626,0.270332,-0.340223,0.0831006,0.0600868,0.833583,0.542793,
0.141646146774292,9.398659048590812,-6.235472826612031,-5.773044004605286,3.4796674116007886,0.2533398512995558,-4.017614842628213,-0.307325,0.271553,0.264232,0.352061,0.677067,0.368404,-0.530953,-0.435706,-0.077843,-0.217506,0.752824,-0.0807321,0.163639,-0.632424,97.32642391182658,-3.332865566865657,3.107731303249212,-6.025935377939657,-4.400739052029554,-33.301809883205095,41.03313308205957,43.45361946024657,-3.53807,0.985922,-0.651475,-0.690057,-0.0852275,-0.491122,0.27903,-0.284416,0.373599,0.518412,-0.482068,0.599403,-0.32008,0.268844,0.251578,0.670831,0.373518,-0.548847,0.33051,-0.529099,0.205771,-0.369844,-0.00101224,0.153876,0.800941,0.578632,
0.1426053047180175,9.398659048590812,-6.235472826612031,-5.773044004605286,3.4796674116007886,0.2533398512995558,-4.017614842628213,-0.307325,0.271553,0.264232,0.352061,0.677067,0.368404,-0.530953,-0.435706,-0.077843,-0.217506,0.752824,-0.0807321,0.163639,-0.632424,97.32642391182658,-3.332865566865657,3.107731303249212,-6.025935377939657,-4.400739052029554,-33.301809883205095,41.03313308205957,43.45361946024657,8.64336,-14.8786,-0.0458512,-3.26233,-0.332685,-0.602698,0.212188,-0.278278,0.196712,0.503635,-0.540494,0.644611,-0.332241,0.263364,0.276033,0.569748,-0.493438,0.531156,0.387014,-0.633656,0.104962,-0.327062,-0.0435556,0.327565,0.802671,0.496511,
0.1543898582458496,-3.182902957136165,7.84697023927632,-12.849721225122575,-0.7092187298629958,-1.0482602047599203,-0.0282128458011004,-0.304468,0.267715,0.264072,0.305506,0.659144,0.397841,-0.560283,-0.501961,0.249279,-0.28267,0.617561,0.313906,0.504628,-0.5152,37.79603094626134,-2.611800881062814,11.743867729990844,4.892541094903423,-5.96613361214111,-10.448374673151232,10.620821521647644,22.772891678524157,-3.57302,-6.99596,-0.794582,-0.405772,-0.308742,-0.522309,0.337438,-0.235937,0.426064,0.597727,-0.400442,0.548487,-0.321811,0.271433,0.247215,0.654332,0.376884,-0.558289,0.343688,-0.558414,0.279348,-0.335091,0.0955194,0.0607001,0.830148,0.545935,
0.1553783416748047,-3.182902957136165,7.84697023927632,-12.849721225122575,-0.7092187298629958,-1.0482602047599203,-0.0282128458011004,-0.304468,0.267715,0.264072,0.305506,0.659144,0.397841,-0.560283,-0.501961,0.249279,-0.28267,0.617561,0.313906,0.504628,-0.5152,37.79603094626134,-2.611800881062814,11.743867729990844,4.892541094903423,-5.96613361214111,-10.448374673151232,10.620821521647644,22.772891678524157,-0.5466,-13.7484,-0.69901,-2.78742,-0.20934,-0.557231,0.0852317,-0.281085,0.0588446,0.372726,-0.593199,0.711145,-0.324452,0.269512,0.254698,0.640963,0.426273,-0.568239,0.290795,-0.576861,-0.036844,-0.282926,-0.168467,0.465292,0.742638,0.451233,
0.157783031463623,-5.212298655571927,13.34427831006428,-8.906910005202196,-1.2059310796606937,-1.6466536772441462,-1.29603690996278,-0.304423,0.26801,0.262272,0.301152,0.64883,0.40671,-0.568256,-0.565039,0.344242,-0.210021,0.547538,0.370634,0.656187,-0.363663,14.33542193425868,-4.177027496508116,0.2216177718734417,-0.5359846012436176,5.864615120096206,-1.2132567713967184,2.7596421974891205,7.748852100281318,12.1475,-14.076,-2.45858,-2.11824,-1.05973,-0.48074,0.31574,-0.259552,0.425735,0.539863,-0.441925,0.576194,-0.315772,0.267292,0.254875,0.670135,0.37871,-0.548672,0.326278,-0.518382,0.255105,-0.35513,0.0416729,0.102331,0.813484,0.570995,
0.1587347984313964,-5.212298655571927,13.34427831006428,-8.906910005202196,-1.2059310796606937,-1.6466536772441462,-1.29603690996278,-0.304423,0.26801,0.262272,0.301152,0.64883,0.40671,-0.568256,-0.565039,0.344242,-0.210021,0.547538,0.370634,0.656187,-0.363663,14.33542193425868,-4.177027496508116,0.2216177718734417,-0.5359846012436176,5.864615120096206,-1.2132567713967184,2.7596421974891205,7.748852100281318,-5.44244,-9.05959,-1.15499,-2.19089,-0.397234,-0.569871,0.111587,-0.292878,0.116381,0.43176,-0.591339,0.671086,-0.325516,0.268952,0.247701,0.645789,0.397649,-0.574745,0.307409,-0.598015,-0.00595391,-0.312828,-0.104215,0.420537,0.764096,0.477959,
0.1764061450958252,-3.242924372936098,7.941272954480748,-12.844992890428149,-0.7018084956477308,-1.0543207065991185,-0.0335805929263217,-0.304446,0.26769,0.264085,0.305561,0.658999,0.397841,-0.560424,-0.501969,0.249223,-0.282681,0.618325,0.313917,0.503393,-0.515486,37.90689440216542,-2.495035053165054,11.812270850785776,4.301221358565975,-5.57785960641942,-10.249162766210684,10.36841393498296,22.020874102800107,-4.41206,-7.41554,-0.711828,0.229455,-0.392266,-0.523135,0.337803,-0.235345,0.42635,0.599647,-0.398804,0.547361,-0.321975,0.27134,0.247062,0.653719,0.376003,-0.560074,0.342913,-0.559008,0.280101,-0.334551,0.0982144,0.0611504,0.831075,0.543994,
0.1773614883422851,-3.242924372936098,7.941272954480748,-12.844992890428149,-0.7018084956477308,-1.0543207065991185,-0.0335805929263217,-0.304446,0.26769,0.264085,0.305561,0.658999,0.397841,-0.560424,-0.501969,0.249223,-0.282681,0.618325,0.313917,0.503393,-0.515486,37.90689440216542,-2.495035053165054,11.812270850785776,4.301221358565975,-5.57785960641942,-10.249162766210684,10.36841393498296,22.020874102800107,5.10241,-11.7356,-1.86153,-0.659044,-0.634646,-0.469332,0.343388,-0.23984,0.465371,0.558997,-0.401237,0.556741,-0.314786,0.267379,0.255866,0.671211,0.378342,-0.541854,0.335748,-0.504342,0.295414,-0.341722,0.0715895,0.0427342,0.816999,0.57058,
0.1817517280578613,-7.878038998357034,12.24930041516355,-18.61602239362479,-0.8937182922697066,-1.8715615504146528,-0.6314887057129039,-0.304857,0.271421,0.266127,0.362718,0.685624,0.356402,-0.520897,-0.459087,0.0909617,-0.29829,0.738542,0.116187,0.422029,-0.512785,56.814484667136846,-4.633402262723457,-4.980129458477254,7.878446735992828,-0.6105013458917448,-16.977018233679754,29.571515168724336,30.263028683148995,-2.87178,-9.5839,-0.45696,-2.50901,-0.237524,-0.472988,0.215037,-0.302715,0.307382,0.468006,-0.511734,0.651625,-0.314387,0.269826,0.256546,0.679456,0.371114,-0.535103,0.338051,-0.504018,0.123246,-0.372354,-0.0863156,0.222355,0.792268,0.561621,
0.1827116012573242,-7.878038998357034,12.24930041516355,-18.61602239362479,-0.8937182922697066,-1.8715615504146528,-0.6314887057129039,-0.304857,0.271421,0.266127,0.362718,0.685624,0.356402,-0.520897,-0.459087,0.0909617,-0.29829,0.738542,0.116187,0.422029,-0.512785,56.814484667136846,-4.633402262723457,-4.980129458477254,7.878446735992828,-0.6105013458917448,-16.977018233679754,29.571515168724336,30.263028683148995,-2.19662,-11.8384,1.14356,-3.35785,-1.1718,-0.566323,0.206824,-0.290869,0.225648,0.522372,-0.483746,0.664981,-0.32463,0.268992,0.247348,0.642767,0.404197,-0.575964,0.302888,-0.588638,0.102912,-0.35028,-0.0521155,0.285032,0.829535,0.477401,
0.1906242370605468,10.480800022658729,-6.716296688112729,-6.118819766830181,3.486135502409282,0.2851623350845476,-3.981475584848088,-0.307283,0.271508,0.264218,0.352217,0.676356,0.368783,-0.531493,-0.435346,-0.0750087,-0.220096,0.755575,-0.0769661,0.168617,-0.628292,96.50177313356168,-2.930353594822952,3.051477538846365,-5.771519787281633,-4.6771041275973,-32.90650996096893,40.62813041115083,42.55162282899501,-3.47056,-12.9412,-0.341311,-1.41058,0.271875,-0.559475,0.258098,-0.282153,0.277266,0.518732,-0.515511,0.623128,-0.322481,0.268078,0.25531,0.647041,0.422846,-0.570132,0.278369,-0.594767,0.162016,-0.347798,-0.0108397,0.251366,0.808896,0.531398,
