timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
1752830846.746468,0.0526047,-0.0207387,0.0535307,0.00108314,-0.000399679,-0.00163826,-0.179295,0.584006,-0.0134217,0.491467,0.686531,-0.236769,0.480703,0.0170054,0.334895,0.372133,0.65896,0.618265,-0.402245,0.147371,-0.203237,0.547901,-0.134612,0.17005,-0.148882,0.835899,0.50019
