timestamp,force_x,force_y,force_z,torque_x,torque_y,torque_z,tibia_x,tibia_y,tibia_z,tibia_qx,tibia_qy,tibia_qz,tibia_qw,femur_x,femur_y,femur_z,femur_qx,femur_qy,femur_qz,femur_qw,sensor_x,sensor_y,sensor_z,sensor_qx,sensor_qy,sensor_qz,sensor_qw
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
1752830823.006515,-24.4284,-1.35489,-4.87554,-0.153577,0.452424,0.044611,-0.181913,0.592876,0.0100111,0.50934,0.695573,-0.201231,0.465035,0.0173309,0.334991,0.372617,0.657399,0.621796,-0.400189,0.145066,-0.205072,0.567369,-0.11351,0.18669,-0.185005,0.832191,0.48824
